 	SPACE	 
vainement	ADV	vainement
parmi	ADP	parmi
nous	PRON	nous
,	PUNCT	,
cimentoient	VERB	cimentoier
cette	DET	ce
liaison	NOUN	liaison
affermie	VERB	affermir
par	ADP	par
un	DET	un
commerce	NOUN	commerce
de	ADP	de
trente	NUM	trente
années	NOUN	année
.	PUNCT	.
Ils	PRON	il
avaient	AUX	avoir
servi	VERB	servir
dans	ADP	dans
les	DET	le
mêmes	ADJ	même
guerres	NOUN	guerre
,	PUNCT	,
partagé	VERB	partager
les	DET	le
mêmes	ADJ	même
dangers	NOUN	danger
,	PUNCT	,
les	DET	le
mêmes	ADJ	même
plaisirs	NOUN	plaisir
et	CCONJ	et
les	DET	le
mêmes	ADJ	même
fatigues	NOUN	fatigue
.	PUNCT	.
Ils	PRON	il
ne	ADV	ne
pouvaient	VERB	pouvoir
se	PRON	se
quitter	VERB	quitter
,	PUNCT	,
se	PRON	se
passer	VERB	passer
l	DET	l
'	DET	'
un	PRON	un
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
.	PUNCT	.
Si	SCONJ	si
mon	DET	mon
père	NOUN	père
sortait	VERB	sortir
pour	ADP	pour
visiter	VERB	visiter
ses	DET	son
domaines	NOUN	domaine
,	PUNCT	,
ses	DET	son
pas	NOUN	pas
se	PRON	se
dirigeaient	VERB	diriger
,	PUNCT	,
sans	ADP	sans
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
y	PRON	y
songeât	VERB	songer
,	PUNCT	,
vers	ADP	vers
la	DET	le
demeure	NOUN	demeure
de	ADP	de
son	DET	son
compagnon	NOUN	compagnon
d	ADP	d
'	ADP	'
armes	NOUN	arme
.	PUNCT	.
Le	DET	le
baron	NOUN	baron
descendait	VERB	descendre
-il	PRON	il
sous	ADP	sous
ses	DET	son
avenues	NOUN	avenue
,	PUNCT	,
il	PRON	il
prenait	VERB	prendre
toujours	ADV	toujours
celle	PRON	celui
qui	PRON	qui
conduisait	VERB	conduire
au	ADP	au
château	NOUN	château
de	ADP	de
mon	DET	mon
père	NOUN	père
;	PUNCT	;
et	CCONJ	et
quand	SCONJ	quand
il	PRON	il
croyoitchercher	VERB	croyoitchercher
le	DET	le
frais	NOUN	frais
des	ADP	de
ombrages	NOUN	ombrage
,	PUNCT	,
il	PRON	il
ne	ADV	ne
cherchait	VERB	chercher
que	ADV	que
son	DET	son
ami	NOUN	ami
.	PUNCT	.
Ermance	PROPN	Ermance
coûta	VERB	coûter
la	DET	le
vie	NOUN	vie
à	ADP	à
sa	DET	son
mère	NOUN	mère
,	PUNCT	,
qui	PRON	qui
mourut	VERB	mourir
six	NUM	six
semaines	NOUN	semaine
après	ADP	après
lui	PRON	lui
avoir	AUX	avoir
donné	VERB	donner
le	DET	le
jour	NOUN	jour
.	PUNCT	.
La	DET	le
mienne	PRON	mienne
lui	PRON	lui
survécut	VERB	survivre
seulement	ADV	seulement
de	ADP	de
quelques	DET	quelque
mois	NOUN	mois
.	PUNCT	.
Veufs	ADJ	veuf
tous	ADJ	tout
les	DET	le
deux	PRON	deux
et	CCONJ	et
presque	ADV	presque
en	ADP	en
même	ADJ	même
temps	NOUN	temps
,	PUNCT	,
ils	PRON	il
parurent	VERB	paraître
se	PRON	se
rapprocher	VERB	rapprocher
encore	ADV	encore
par	ADP	par
cette	DET	ce
triste	ADJ	triste
uniformité	NOUN	uniformité
de	ADP	de
leur	DET	leur
destinée	NOUN	destinée
.	PUNCT	.
Devenus	VERB	devenir
inséparables	ADJ	inséparable
,	PUNCT	,
ils	PRON	il
s	PRON	s
'	PRON	'
appuyerent	VERB	appuyerer
l	DET	l
'	DET	'
un	PRON	un
sur	ADP	sur
l	DET	l
'	DET	'
autre	PRON	autre
,	PUNCT	,
réunirent	VERB	réunir
leurs	DET	leur
courages	NOUN	courage
,	PUNCT	,
rassemblerent	VERB	rassemblerer
leurs	DET	leur
forces	NOUN	force
pour	ADP	pour
supporter	VERB	supporter
cette	DET	ce
double	ADJ	double
perte	NOUN	perte
.	PUNCT	.
Ils	PRON	il
résisterent	VERB	résisterer
;	PUNCT	;
mais	CCONJ	mais
ils	PRON	il
eurent	VERB	avoir
besoin	NOUN	besoin
de	ADP	de
toute	ADJ	tout
la	DET	le
puissance	NOUN	puissance
d	ADP	d
'	ADP	'
une	DET	un
amitié	NOUN	amitié
comme	ADP	comme
la	DET	le
leur	DET	leur
pour	ADP	pour
ne	ADV	ne
pas	ADV	pas
succomber	VERB	succomber
.	PUNCT	.
Il	PRON	il
n	ADV	n
'	ADV	'
est	VERB	être
point	PRON	point
de	ADP	de
chagrin	NOUN	chagrin
,	PUNCT	,
quelque	ADV	quelque
profond	ADJ	profond
qu	PRON	que
'	PRON	'
il	PRON	il
soit	VERB	être
,	PUNCT	,
dont	PRON	dont
un	DET	un
ami	NOUN	ami
ne	ADV	ne
surmonte	VERB	surmonte
la	DET	le
violence	NOUN	violence
.	PUNCT	.
Le	DET	le
cœur	NOUN	cœur
qui	PRON	qui
saigne	VERB	saigne
veut	VERB	vouloir
être	AUX	être
soulagé	VERB	soulager
;	PUNCT	;
ses	DET	son
cris	NOUN	cri
demandent	VERB	demander
des	DET	un
secours	NOUN	secours
;	PUNCT	;
et	CCONJ	et
s	SCONJ	s
'	SCONJ	'
il	PRON	il
voit	VERB	voir
une	DET	un
main	NOUN	main
bienfaisante	ADJ	bienfaisant
s	PRON	s
'	PRON	'
approcher	VERB	approcher
de	ADP	de
lui	PRON	lui
doucement	ADV	doucement
,	PUNCT	,
se	PRON	se
rougir	VERB	rougir
sans	ADP	sans
répugnance	NOUN	répugnance
du	ADP	de
sang	NOUN	sang
de	ADP	de
sa	DET	son
blessure	NOUN	blessure
,	PUNCT	,
il	PRON	il
ne	ADV	ne
la	PRON	le
voit	VERB	voir
point	ADV	point
sans	ADP	sans
surprise	NOUN	surprise
et	CCONJ	et
sans	ADP	sans
émotion	NOUN	émotion
.	PUNCT	.
Pendant	ADP	pendant
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
admire	VERB	admire
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
s	PRON	s
'	PRON	'
attendrit	VERB	attendrir
,	PUNCT	,
il	PRON	il
sent	VERB	sentir
moins	ADV	moins
sa	DET	son
souffrance	NOUN	souffrance
;	PUNCT	;
et	CCONJ	et
dès	ADP	dès
qu	SCONJ	qu
'	SCONJ	'
un	DET	un
autre	ADJ	autre
sentiment	NOUN	sentiment
se	PRON	se
mêle	VERB	mêle
à	ADP	à
celui	PRON	celui
de	ADP	de
la	DET	le
douleur	NOUN	douleur
,	PUNCT	,
elle	PRON	lui
n	ADV	n
'	ADV	'
est	VERB	être
plus	ADV	plus
sans	ADP	sans
remède	NOUN	remède
.	PUNCT	.
En	ADP	en
s	PRON	s
'	PRON	'
épanchant	VERB	épancher
elle	PRON	lui
s	PRON	s
'	PRON	'
adoucitet	VERB	adoucitet
se	PRON	se
dissipe	VERB	dissipe
bientôt	ADV	bientôt
;	PUNCT	;
comme	SCONJ	comme
une	DET	un
vapeur	NOUN	vapeur
dégagée	VERB	dégager
d	ADP	d
'	ADP	'
un	DET	un
corps	NOUN	corps
en	ADP	en
fermentation	NOUN	fermentation
perd	VERB	perdre
son	DET	son
action	NOUN	action
dangereuse	ADJ	dangereux
en	ADP	en
se	PRON	se
répandant	VERB	répandre
dans	ADP	dans
l	DET	l
'	DET	'
atmosphere	NOUN	atmosphere
.	PUNCT	.
La	DET	le
voix	NOUN	voix
d	ADP	d
'	ADP	'
un	DET	un
ami	NOUN	ami
charme	VERB	charme
tous	ADJ	tout
les	DET	le
maux	NOUN	mal
,	PUNCT	,
endort	VERB	endormir
toutes	ADJ	tout
les	DET	le
peines	NOUN	peine
.	PUNCT	.
C	PRON	c
'	PRON	'
est	AUX	être
la	DET	le
lyre	NOUN	lyre
d	ADP	d
'	ADP	'
Orphée	PROPN	Orphée
qui	PRON	qui
désarme	VERB	désarme
les	DET	le
furies	NOUN	furie
,	PUNCT	,
qui	PRON	qui
assoupit	VERB	assoupir
les	DET	le
monstres	NOUN	monstre
.	PUNCT	.
Mais	CCONJ	mais
l	DET	l
'	DET	'
homme	NOUN	homme
à	ADP	à
plaindre	VERB	plaindre
,	PUNCT	,
l	DET	l
'	DET	'
homme	NOUN	homme
vraiment	ADV	vraiment
malheureux	ADJ	malheureux
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
celui	PRON	celui
que	PRON	que
la	DET	le
fortune	NOUN	fortune
isola	VERB	isoler
parmi	ADP	parmi
ses	DET	son
semblables	NOUN	semblable
,	PUNCT	,
qui	PRON	qui
montre	VERB	montre
vainement	ADV	vainement
son	DET	son
cœur	NOUN	cœur
ensanglanté	VERB	ensanglanter
,	PUNCT	,
et	CCONJ	et
réclame	VERB	réclame
,	PUNCT	,
sans	ADP	sans
être	AUX	être
entendu	VERB	entendre
,	PUNCT	,
le	DET	le
sourire	NOUN	sourire
d	ADP	d
'	ADP	'
un	DET	un
ami	NOUN	ami
.	PUNCT	.
Je	PRON	je
passe	VERB	passer
sur	ADP	sur
ces	DET	ce
premières	ADJ	premier
années	NOUN	année
de	ADP	de
l	DET	l
'	DET	'
homme	NOUN	homme
,	PUNCT	,
où	PRON	où
son	DET	son
âme	NOUN	âme
encore	ADV	encore
inactive	ADJ	inactif
est	AUX	être
enchaînée	VERB	enchaîner
dans	ADP	dans
des	DET	un
organes	NOUN	organe
imparfaits	ADJ	imparfait
.	PUNCT	.
Je	PRON	je
viens	VERB	venir
à	ADP	à
cette	DET	ce
époque	NOUN	époque
de	ADP	de
l	DET	l
'	DET	'
existence	NOUN	existence
où	PRON	où
son	DET	son
esprit	NOUN	esprit
reçoit	VERB	recevoir
des	DET	un
perceptions	NOUN	perception
,	PUNCT	,
son	DET	son
cœur	NOUN	cœur
des	ADP	de
sentiment	NOUN	sentiment
;	PUNCT	;
où	SCONJ	où
enfin	ADV	enfin
il	PRON	il
met	VERB	mettre
un	DET	un
pied	NOUN	pied
dans	ADP	dans
le	DET	le
monde	NOUN	monde
moral	ADJ	moral
.	PUNCT	.
Dès	ADP	dès
que	SCONJ	que
nous	PRON	nous
découvrîmes	VERB	découvrir
en	ADP	en
nous	PRON	nous
une	DET	un
puissance	NOUN	puissance
nouvelle	ADJ	nouveau
,	PUNCT	,
une	DET	un
faculté	NOUN	faculté
de	ADP	de
plus	ADV	plus
,	PUNCT	,
nos	DET	notre
yeux	NOUN	oeil
s	PRON	s
'	PRON	'
habituerent	VERB	habituerer
à	ADP	à
se	PRON	se
voir	VERB	voir
,	PUNCT	,
nos	DET	notre
cœurs	NOUN	cœur
à	ADP	à
s	PRON	s
'	PRON	'
entendre	VERB	entendre
;	PUNCT	;
nous	PRON	nous
entrâmes	VERB	entrer
dans	ADP	dans
la	DET	le
saison	NOUN	saison
d	ADP	d
'	ADP	'
aimer	VERB	aimer
.	PUNCT	.
Séparés	VERB	séparer
,	PUNCT	,
nous	PRON	nous
connûmes	VERB	connaître
le	DET	le
vide	NOUN	vide
de	ADP	de
la	DET	le
solitude	NOUN	solitude
,	PUNCT	,
les	DET	le
soucisde	NOUN	soucisde
l	DET	l
'	DET	'
absence	NOUN	absence
.	PUNCT	.
Réunis	VERB	réunir
,	PUNCT	,
nous	PRON	nous
jouîmes	VERB	jouir
du	ADP	de
passage	NOUN	passage
de	ADP	de
l	DET	l
'	DET	'
inquiétude	NOUN	inquiétude
à	ADP	à
la	DET	le
joie	NOUN	joie
;	PUNCT	;
nous	PRON	nous
trouvâmes	VERB	trouver
l	DET	l
'	DET	'
usage	NOUN	usage
des	ADP	de
soupirs	NOUN	soupir
,	PUNCT	,
et	CCONJ	et
le	DET	le
plaisir	NOUN	plaisir
des	ADP	de
douces	ADJ	doux
caresses	NOUN	caresse
.	PUNCT	.
Un	DET	un
immense	ADJ	immense
rideau	NOUN	rideau
se	PRON	se
tira	VERB	tirer
devant	ADP	devant
nous	PRON	nous
,	PUNCT	,
et	CCONJ	et
un	DET	un
spectacle	NOUN	spectacle
animé	VERB	animer
remplaça	VERB	remplacer
soudain	ADV	soudain
le	DET	le
tableau	NOUN	tableau
muet	ADJ	muet
de	ADP	de
nos	DET	notre
premiers	ADJ	premier
ans	NOUN	an
.	PUNCT	.
Le	DET	le
ciel	NOUN	ciel
déploya	VERB	déployer
sa	DET	son
richesse	NOUN	richesse
et	CCONJ	et
sa	DET	son
pompe	NOUN	pompe
à	ADP	à
nos	DET	notre
regards	NOUN	regard
.	PUNCT	.
Pour	ADP	pour
la	DET	le
première	ADJ	premier
fois	NOUN	fois
nous	PRON	nous
nous	PRON	nous
pénétrâmes	VERB	pénétrer
du	ADP	de
sentiment	NOUN	sentiment
de	ADP	de
la	DET	le
belle	ADJ	bel
nature	NOUN	nature
.	PUNCT	.
Pour	ADP	pour
la	DET	le
première	ADJ	premier
fois	NOUN	fois
le	DET	le
chant	NOUN	chant
des	ADP	de
oiseaux	NOUN	oiseau
nous	PRON	nous
parut	VERB	paraître
une	DET	un
musique	NOUN	musique
délicieuse	ADJ	délicieux
,	PUNCT	,
le	DET	le
murmure	NOUN	murmure
de	ADP	de
l	DET	l
'	DET	'
onde	NOUN	onde
,	PUNCT	,
une	DET	un
invitation	NOUN	invitation
aux	ADP	à
paisibles	ADJ	paisible
langueurs	NOUN	langueur
,	PUNCT	,
et	CCONJ	et
le	DET	le
bruit	NOUN	bruit
léger	ADJ	léger
des	ADP	de
feuilles	NOUN	feuille
agitées	VERB	agiter
par	ADP	par
le	DET	le
zéphyr	NOUN	zéphyr
,	PUNCT	,
nous	PRON	nous
peignit	VERB	peindre
le	DET	le
trouble	NOUN	trouble
d	ADP	d
'	ADP	'
un	DET	un
cœur	NOUN	cœur
doucement	ADV	doucement
emû	VERB	emû
par	ADP	par
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
Bientôt	ADV	bientôt
j	PRON	j
'	PUNCT	'
aperçu	VERB	apercevoir
sur	ADP	sur
le	DET	le
visage	NOUN	visage
d	ADP	d
'	ADP	'
Emance	PROPN	Emance
un	DET	un
assemblage	NOUN	assemblage
de	ADP	de
traits	NOUN	trait
fins	ADJ	fin
,	PUNCT	,
de	ADP	de
linéamens	NOUN	linéamen
délicats	ADJ	délicat
.	PUNCT	.
Je	PRON	je
détaillai	VERB	détailler
ses	DET	son
charmes	NOUN	charme
,	PUNCT	,
et	CCONJ	et
je	PRON	je
connus	VERB	connaître
l	DET	l
'	DET	'
admiration	NOUN	admiration
.	PUNCT	.
Je	PRON	je
comparai	VERB	comparer
ses	DET	son
lèvres	NOUN	lèvre
à	ADP	à
la	DET	le
rose	NOUN	rose
,	PUNCT	,
ses	DET	son
mains	NOUN	main
au	ADP	au
lys	NOUN	lys
,	PUNCT	,
son	DET	son
haleine	NOUN	haleine
aux	ADP	à
parfums	NOUN	parfum
les	DET	le
plus	ADV	plus
doux	ADJ	doux
.	PUNCT	.
Bientôt	ADV	bientôt
je	PRON	je
ne	ADV	ne
la	PRON	le
comparai	VERB	comparer
plus	ADV	plus
à	ADP	à
rien	PRON	rien
.	PUNCT	.
Quand	SCONJ	quand
on	PRON	on
fait	VERB	faire
d	ADP	d
'	ADP	'
une	DET	un
mortelle	NOUN	mortel
le	DET	le
plus	ADV	plus
bel	ADJ	bel
objet	NOUN	objet
de	ADP	de
l	DET	l
'	DET	'
univers	NOUN	univers
,	PUNCT	,
on	PRON	on
est	AUX	être
bien	ADV	bien
près	ADV	près
d	ADP	d
'	ADP	'
en	PRON	en
faire	VERB	faire
une	DET	un
divinité	NOUN	divinité
.	PUNCT	.
Ses	DET	son
yeux	NOUN	oeil
m	PRON	m
'	PRON	'
apprirent	VERB	apprendre
que	SCONJ	que
son	DET	son
espritfaisoit	VERB	espritfaisoit
les	DET	le
mêmes	ADJ	même
remarques	NOUN	remarque
,	PUNCT	,
son	DET	son
cœur	NOUN	cœur
les	DET	le
mêmes	ADJ	même
progrès	NOUN	progrès
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
toute	ADJ	tout
la	DET	le
magnificence	NOUN	magnificence
de	ADP	de
la	DET	le
nature	NOUN	nature
disparoissait	VERB	disparoisser
aussi	ADV	aussi
pour	ADP	pour
elle	PRON	lui
,	PUNCT	,
quand	SCONJ	quand
nous	PRON	nous
étions	VERB	être
à	ADP	à
côté	NOUN	côté
l	DET	l
'	DET	'
un	PRON	un
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
.	PUNCT	.
Insensiblement	ADV	insensiblement
nous	PRON	nous
nous	PRON	nous
trouvâmes	VERB	trouver
pris	VERB	prendre
dans	ADP	dans
des	DET	un
nœuds	NOUN	nœud
difficiles	ADJ	difficile
à	ADP	à
rompre	VERB	rompre
.	PUNCT	.
Nous	PRON	nous
les	PRON	le
vîmes	VERB	voir
tissus	NOUN	tissu
de	ADP	de
fleurs	NOUN	fleur
,	PUNCT	,
et	CCONJ	et
il	PRON	il
nous	PRON	nous
parut	VERB	paraître
doux	ADJ	doux
de	ADP	de
les	PRON	le
grossir	VERB	grossir
encore	ADV	encore
.	PUNCT	.
La	DET	le
nature	NOUN	nature
nous	PRON	nous
disait	VERB	dire
de	ADP	de
suivre	VERB	suivre
l	DET	l
'	DET	'
attrait	NOUN	attrait
qui	PRON	qui
nous	PRON	nous
poussait	VERB	pousser
l	DET	l
'	DET	'
un	PRON	un
vers	ADP	vers
l	DET	l
'	DET	'
autre	PRON	autre
,	PUNCT	,
d	ADP	d
'	ADP	'
obéir	VERB	obéir
à	ADP	à
la	DET	le
sympathie	NOUN	sympathie
,	PUNCT	,
et	CCONJ	et
nos	DET	notre
cœurs	NOUN	cœur
nous	PRON	nous
disaient	VERB	dire
d	ADP	d
'	ADP	'
écouter	VERB	écouter
la	DET	le
nature	NOUN	nature
.	PUNCT	.
Sans	ADP	sans
nous	PRON	nous
arrêter	VERB	arrêter
,	PUNCT	,
sans	ADP	sans
nous	PRON	nous
détourner	VERB	détourner
,	PUNCT	,
dans	ADP	dans
toute	ADJ	tout
la	DET	le
sécurité	NOUN	sécurité
de	ADP	de
l	DET	l
'	DET	'
innocence	NOUN	innocence
,	PUNCT	,
nous	PRON	nous
suivions	VERB	suivre
la	DET	le
pente	NOUN	pente
si	ADV	si
facile	ADJ	facile
et	CCONJ	et
si	ADV	si
riante	ADJ	riant
,	PUNCT	,
où	PRON	où
la	DET	le
candeur	NOUN	candeur
et	CCONJ	et
la	DET	le
tendresse	NOUN	tendresse
étaient	AUX	être
nos	DET	notre
guides	NOUN	guide
.	PUNCT	.
Dans	ADP	dans
l	DET	l
'	DET	'
âge	NOUN	âge
heureux	ADJ	heureux
de	ADP	de
la	DET	le
confiance	NOUN	confiance
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
espoir	NOUN	espoir
on	PRON	on
ne	ADV	ne
connaît	VERB	connaître
de	DET	de
mal	NOUN	mal
que	ADV	que
les	DET	le
obstacles	NOUN	obstacle
au	ADP	au
bonheur	NOUN	bonheur
,	PUNCT	,
de	ADP	de
bien	ADV	bien
que	SCONJ	que
le	DET	le
contentement	NOUN	contentement
des	ADP	de
désirs	NOUN	désir
;	PUNCT	;
et	CCONJ	et
en	PRON	en
est	VERB	être
-il	PRON	il
,	PUNCT	,
en	PRON	en
doit	VERB	devoir
-il	PRON	il
être	AUX	être
d	ADP	d
'	ADP	'
une	DET	un
autre	ADJ	autre
espèce	NOUN	espèce
,	PUNCT	,
tant	ADV	tant
que	SCONJ	que
le	DET	le
vice	NOUN	vice
n	ADV	n
'	ADV	'
a	AUX	avoir
point	ADV	point
dépravé	VERB	dépraver
nos	DET	notre
penchans	NOUN	penchan
?	PUNCT	?
Ah	INTJ	Ah
!	PUNCT	!
S	SCONJ	s
'	SCONJ	'
il	PRON	il
est	AUX	être
un	DET	un
moment	NOUN	moment
fortuné	ADJ	fortuné
dans	ADP	dans
le	DET	le
cours	NOUN	cours
des	ADP	de
années	NOUN	année
de	ADP	de
l	DET	l
'	DET	'
homme	NOUN	homme
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
le	DET	le
moment	NOUN	moment
où	PRON	où
ses	DET	son
passions	NOUN	passion
,	PUNCT	,
exemptes	ADJ	exempt
de	ADP	de
la	DET	le
contrainte	NOUN	contrainte
qui	PRON	qui
les	PRON	le
dénature	VERB	dénature
,	PUNCT	,
et	CCONJ	et
conservant	VERB	conserver
un	DET	un
juste	ADJ	juste
équilibre	NOUN	équilibre
entre	ADP	entre
'	PUNCT	'
elles	PRON	lui
,	PUNCT	,
n	ADV	n
'	ADV	'
ont	VERB	avoir
que	ADV	que
le	DET	le
degré	NOUN	degré
de	ADP	de
force	NOUN	force
qui	PRON	qui
leur	PRON	leur
convient	VERB	convier
pour	ADP	pour
devenir	VERB	devenir
des	DET	un
instrument	NOUN	instrument
de	ADP	de
félicité	NOUN	félicité
;	PUNCT	;
c	PRON	c
'	PRON	'
est	VERB	être
alors	ADV	alors
que	SCONJ	que
mille	NUM	mille
esprits	NOUN	esprit
de	ADP	de
vie	NOUN	vie
circulent	VERB	circuler
,	PUNCT	,
abondent	VERB	abonder
dans	ADP	dans
ses	DET	son
fibres	NOUN	fibre
;	PUNCT	;
et	CCONJ	et
que	SCONJ	que
,	PUNCT	,
savourant	VERB	savourer
pour	ADP	pour
ainsi	ADV	ainsi
dire	VERB	dire
toute	ADJ	tout
son	DET	son
existence	NOUN	existence
,	PUNCT	,
il	PRON	il
se	PRON	se
sent	VERB	sentir
délicieusement	ADV	délicieusement
investi	VERB	investir
du	ADP	de
jour	NOUN	jour
qu	PRON	que
'	SCONJ	'
il	PRON	il
ne	ADV	ne
voit	VERB	voir
luire	VERB	luire
que	ADV	que
pour	ADP	pour
son	DET	son
bonheur	NOUN	bonheur
;	PUNCT	;
c	PRON	c
'	PRON	'
est	VERB	être
alors	ADV	alors
que	SCONJ	que
la	DET	le
franchise	NOUN	franchise
,	PUNCT	,
le	DET	le
courage	NOUN	courage
,	PUNCT	,
la	DET	le
bonté	NOUN	bonté
,	PUNCT	,
l	DET	l
'	DET	'
amour	NOUN	amour
naissant	ADJ	naissant
,	PUNCT	,
que	SCONJ	que
mille	NUM	mille
passions	NOUN	passion
,	PUNCT	,
douces	ADJ	doux
et	CCONJ	et
actives	ADJ	actif
,	PUNCT	,
pénétrant	VERB	pénétrer
et	CCONJ	et
élevant	VERB	élever
à	ADP	à
la	DET	le
fois	NOUN	fois
son	DET	son
cœur	NOUN	cœur
,	PUNCT	,
le	PRON	le
garantissent	VERB	garantir
de	ADP	de
l	DET	l
'	DET	'
ivresse	NOUN	ivresse
dangereuse	ADJ	dangereux
,	PUNCT	,
et	CCONJ	et
de	ADP	de
la	DET	le
frénésie	NOUN	frénésie
qui	PRON	qui
conduit	VERB	conduire
au	ADP	au
crime	NOUN	crime
;	PUNCT	;
alors	ADV	alors
,	PUNCT	,
que	SCONJ	que
d	DET	d
'	ADP	'
innocent	ADJ	innocent
plaisirs	NOUN	plaisir
,	PUNCT	,
que	SCONJ	que
les	DET	le
plaisirs	NOUN	plaisir
de	ADP	de
la	DET	le
nature	NOUN	nature
,	PUNCT	,
se	PRON	se
multipliant	VERB	multiplier
à	ADP	à
l	DET	l
'	DET	'
envi	NOUN	envi
sous	ADP	sous
ses	DET	son
pas	NOUN	pas
,	PUNCT	,
viennent	VERB	venir
prolonger	VERB	prolonger
,	PUNCT	,
vivifier	VERB	vivifier
le	DET	le
sentiment	NOUN	sentiment
fugitif	ADJ	fugitif
de	ADP	de
son	DET	son
existence	NOUN	existence
,	PUNCT	,
et	CCONJ	et
embellir	VERB	embellir
à	ADP	à
ses	DET	son
yeux	NOUN	oeil
les	DET	le
images	NOUN	image
du	ADP	de
présent	NOUN	présent
,	PUNCT	,
sans	ADP	sans
jamais	ADV	jamais
l	PRON	l
'	PRON	'
égarer	VERB	égarer
dans	ADP	dans
un	DET	un
obscur	ADJ	obscur
lointain	ADJ	lointain
,	PUNCT	,
sur	ADP	sur
les	DET	le
scènes	NOUN	scène
trompeuses	ADJ	trompeur
de	ADP	de
l	DET	l
'	DET	'
avenir	NOUN	avenir
.	PUNCT	.
Nous	PRON	nous
ne	ADV	ne
fûmes	VERB	être
point	ADV	point
élevés	VERB	élever
par	ADP	par
des	DET	un
sages	NOUN	sage
,	PUNCT	,
mais	CCONJ	mais
par	ADP	par
deux	NUM	deux
hommes	NOUN	homme
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
bien	ADV	bien
que	SCONJ	que
nés	VERB	naître
dans	ADP	dans
le	DET	le
dix-huitieme	ADJ	dix-huitiem
siècle	NOUN	siècle
,	PUNCT	,
tenaient	VERB	tenir
encore	ADV	encore
auxmoeurs	NOUN	auxmoeur
antiques	ADJ	antique
,	PUNCT	,
et	CCONJ	et
sur-tout	ADV	sur-tout
à	ADP	à
l	DET	l
'	DET	'
esprit	NOUN	esprit
exalté	ADJ	exalté
de	ADP	de
l	DET	l
'	DET	'
ancienne	ADJ	ancien
chevalerie	NOUN	chevalerie
.	PUNCT	.
Ils	PRON	il
regrettaient	VERB	regretter
ces	DET	ce
temps	NOUN	temps
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
faisait	VERB	faire
la	DET	le
guerre	NOUN	guerre
aux	ADP	à
sarrazins	NOUN	sarrazin
en	ADP	en
Orient	PROPN	Orient
,	PUNCT	,
ou	CCONJ	ou
les	DET	le
paladins	NOUN	paladin
,	PUNCT	,
ornés	VERB	orner
des	ADP	de
rubans	NOUN	ruban
et	CCONJ	et
des	ADP	de
chiffres	NOUN	chiffre
de	ADP	de
leurs	DET	leur
maîtresses	NOUN	maîtresse
,	PUNCT	,
couraient	VERB	courir
les	DET	le
monts	NOUN	mont
et	CCONJ	et
les	DET	le
bois	NOUN	bois
,	PUNCT	,
et	CCONJ	et
combattaient	VERB	combattre
en	ADP	en
champ	NOUN	champ
clos	ADJ	clos
pour	ADP	pour
mériter	VERB	mériter
le	DET	le
sourire	NOUN	sourire
de	ADP	de
la	DET	le
beauté	NOUN	beauté
.	PUNCT	.
Ils	PRON	il
préféraient	VERB	préférer
les	DET	le
vieilles	ADJ	vieux
romances	NOUN	romance
,	PUNCT	,
les	DET	le
vers	NOUN	vers
des	ADP	de
anciens	ADJ	ancien
troubadours	NOUN	troubadour
,	PUNCT	,
aux	ADP	à
chefs	NOUN	chef
-	NOUN	-
d	ADP	d
'	PUNCT	'
œuvres	NOUN	œuvre
de	ADP	de
notre	DET	notre
poésie	NOUN	poésie
moderne	ADJ	moderne
;	PUNCT	;
l	DET	l
'	DET	'
Arioste	PROPN	Arioste
,	PUNCT	,
les	DET	le
romans	NOUN	roman
espagnols	ADJ	espagnol
,	PUNCT	,
et	CCONJ	et
sur-tout	ADV	sur-tout
dom	PROPN	dom
Guichotte	PROPN	Guichotte
,	PUNCT	,
à	ADP	à
tout	ADJ	tout
ce	PRON	ce
que	PRON	que
nos	DET	notre
historiens	NOUN	historien
et	CCONJ	et
nos	DET	notre
philosophes	NOUN	philosophe
ont	AUX	avoir
écrit	VERB	écrire
de	ADP	de
plus	ADV	plus
admirable	ADJ	admirable
et	CCONJ	et
de	ADP	de
plus	ADV	plus
profond	ADJ	profond
.	PUNCT	.
Ils	PRON	il
croyaient	VERB	croire
aux	ADP	à
incroyables	ADJ	incroyable
exploits	NOUN	exploit
des	ADP	de
Roland	PROPN	Roland
,	PUNCT	,
des	ADP	de
Ferragus	PROPN	Ferragus
et	CCONJ	et
des	ADP	de
Renaud	PROPN	Renaud
De	ADP	de
Montauban	PROPN	Montauban
;	PUNCT	;
savaient	VERB	savoir
par	ADP	par
cœur	NOUN	cœur
toutes	ADJ	tout
les	DET	le
aventures	NOUN	aventure
des	ADP	de
