 	SPACE	 
dois	VERB	devoir
-je	PRON	je
bénir	VERB	bénir
mon	DET	mon
sort	NOUN	sort
,	PUNCT	,
madame	PROPN	madame
?	PUNCT	?
Le	DET	le
jour	NOUN	jour
où	PRON	où
je	PRON	je
vous	PRON	vous
ai	AUX	avoir
vue	VERB	voir
sera	AUX	être
-t	PRON	-t
-il	PRON	il
une	DET	un
époque	NOUN	époque
fortunée	ADJ	fortuné
dans	ADP	dans
l	DET	l
'	DET	'
histoirede	NOUN	histoirede
ma	DET	mon
vie	NOUN	vie
?	PUNCT	?
C	PRON	c
'	PRON	'
est	AUX	être
ce	PRON	ce
que	PRON	que
l	DET	l
'	DET	'
avenir	NOUN	avenir
me	PRON	me
cache	VERB	cache
encore	ADV	encore
.	PUNCT	.
Au	ADP	au
moins	ADV	moins
m	PRON	m
'	PRON	'
est	AUX	être
-il	PRON	il
permis	VERB	permettre
,	PUNCT	,
sans	ADP	sans
afficher	VERB	afficher
une	DET	un
confiance	NOUN	confiance
téméraire	ADJ	téméraire
,	PUNCT	,
d	ADP	d
'	ADP	'
écouter	VERB	écouter
l	DET	l
'	DET	'
aimable	ADJ	aimable
espérance	NOUN	espérance
qui	PRON	qui
se	PRON	se
fait	AUX	faire
entendre	VERB	entendre
au	ADP	au
fond	NOUN	fond
de	ADP	de
mon	DET	mon
cœur	NOUN	cœur
,	PUNCT	,
et	CCONJ	et
de	ADP	de
regarder	VERB	regarder
comme	ADP	comme
un	DET	un
don	NOUN	don
du	ADP	de
ciel	NOUN	ciel
le	DET	le
titre	NOUN	titre
d	ADP	d
'	ADP	'
ami	NOUN	ami
que	PRON	que
vous	PRON	vous
m	PRON	m
'	PRON	'
offrez	VERB	offrir
.	PUNCT	.
Je	PRON	je
ne	ADV	ne
saurais	VERB	savoir
vous	PRON	vous
rendre	VERB	rendre
à	ADP	à
quel	DET	quel
point	NOUN	point
il	PRON	il
me	PRON	me
flatte	VERB	flatte
ce	DET	ce
titre	NOUN	titre
précieux	ADJ	précieux
.	PUNCT	.
Je	PRON	je
m	PRON	m
'	PRON	'
en	PRON	en
méfirois	VERB	méfirois
cependant	ADV	cependant
,	PUNCT	,
et	CCONJ	et
aurais	VERB	avoir
de	ADP	de
la	DET	le
peine	NOUN	peine
à	ADP	à
croire	VERB	croire
aux	ADP	à
consolations	NOUN	consolation
qu	PRON	que
'	PRON	'
il	PRON	il
promet	VERB	promettre
,	PUNCT	,
si	SCONJ	si
quelque	DET	quelque
chose	NOUN	chose
ne	ADV	ne
me	PRON	me
disait	VERB	dire
intérieurement	ADV	intérieurement
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
y	PRON	y
a	VERB	avoir
des	DET	un
rapports	NOUN	rapport
bien	ADV	bien
doux	ADJ	doux
entre	ADP	entre
votre	DET	votre
âme	NOUN	âme
et	CCONJ	et
la	DET	le
mienne	PRON	mienne
.	PUNCT	.
Né	VERB	naître
sensible	ADJ	sensible
comme	SCONJ	comme
je	PRON	je
vous	PRON	vous
ai	AUX	avoir
paru	VERB	paraître
l	PRON	l
'	PRON	'
être	AUX	être
,	PUNCT	,
et	CCONJ	et
comme	SCONJ	comme
je	PRON	je
le	PRON	le
suis	AUX	être
réellement	ADV	réellement
,	PUNCT	,
vous	PRON	vous
vous	PRON	vous
doutez	VERB	douter
bien	ADV	bien
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
que	SCONJ	que
je	PRON	je
n	ADV	n
'	ADV	'
ai	AUX	avoir
pas	ADV	pas
vécu	VERB	vivre
indifférent	ADJ	indifférent
jusqu	ADP	jusqu
'	ADP	'
à	ADP	à
ce	DET	ce
jour	NOUN	jour
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
connu	VERB	connaître
l	DET	l
'	DET	'
amour	NOUN	amour
;	PUNCT	;
j	PRON	j
'	PRON	'
ai	AUX	avoir
joui	VERB	jouir
de	ADP	de
ses	DET	son
plus	ADV	plus
précieuses	ADJ	précieux
faveurs	NOUN	faveur
,	PUNCT	,
et	CCONJ	et
j	PRON	j
'	PRON	'
en	PRON	en
ai	AUX	avoir
reçu	VERB	recevoir
d	DET	d
'	DET	'
innombrables	ADJ	innombrable
blessures	NOUN	blessure
.	PUNCT	.
Il	PRON	il
m	PRON	m
'	PRON	'
a	AUX	avoir
enivré	VERB	enivrer
,	PUNCT	,
il	PRON	il
m	PRON	m
'	PRON	'
a	AUX	avoir
désespéré	VERB	désespérer
.	PUNCT	.
Par	ADP	par
lui	PRON	lui
,	PUNCT	,
bien	ADV	bien
des	DET	un
fois	NOUN	fois
j	PRON	j
'	PRON	'
ai	AUX	avoir
adoré	VERB	adorer
la	DET	le
vie	NOUN	vie
,	PUNCT	,
et	CCONJ	et
tremblé	VERB	trembler
de	ADP	de
frayeur	NOUN	frayeur
à	ADP	à
l	DET	l
'	DET	'
idée	NOUN	idée
du	ADP	de
trépas	NOUN	trépas
;	PUNCT	;
par	ADP	par
lui	PRON	lui
,	PUNCT	,
plus	ADV	plus
souvent	ADV	souvent
je	PRON	je
l	PRON	l
'	PRON	'
ai	AUX	avoir
détestée	VERB	détester
,	PUNCT	,
et	CCONJ	et
j	PRON	j
'	PRON	'
ai	AUX	avoir
frémi	VERB	frémir
de	ADP	de
penser	VERB	penser
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
continuait	VERB	continuer
toujours	ADV	toujours
de	ADP	de
m	PRON	m
'	PRON	'
accabler	VERB	accabler
de	ADP	de
son	DET	son
poids	NOUN	poids
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
brisé	VERB	briser
les	DET	le
chaînes	NOUN	chaîne
qu	PRON	que
'	PRON	'
il	PRON	il
me	PRON	me
faisait	VERB	faire
porter	VERB	porter
,	PUNCT	,
sans	ADP	sans
retrouver	VERB	retrouver
intérieurement	ADV	intérieurement
ce	DET	ce
repos	NOUN	repos
que	PRON	que
je	PRON	je
m	PRON	m
'	PRON	'
étais	AUX	être
flatté	VERB	flatter
de	ADP	de
rencontrer	VERB	rencontrer
au	ADP	au
sortir	NOUN	sortir
de	ADP	de
ses	DET	son
fers	NOUN	fer
.	PUNCT	.
Oui	ADV	oui
,	PUNCT	,
je	PRON	je
prétendrois	VERB	prétendrois
vainement	ADV	vainement
désormais	ADV	désormais
à	ADP	à
ce	DET	ce
calme	NOUN	calme
qui	PRON	qui
précède	VERB	précéder
,	PUNCT	,
mais	CCONJ	mais
qui	PRON	qui
ne	ADV	ne
suit	VERB	suivre
pas	ADV	pas
les	DET	le
grandes	ADJ	grand
passions	NOUN	passion
.	PUNCT	.
De	ADP	de
tous	ADJ	tout
les	DET	le
maux	NOUN	mal
que	PRON	que
nous	PRON	nous
fait	VERB	faire
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
le	DET	le
plus	ADV	plus
réel	ADJ	réel
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
celui	PRON	celui
dont	PRON	dont
nous	PRON	nous
nous	PRON	nous
plaignons	VERB	plaindre
si	ADV	si
amèrement	ADV	amèrement
,	PUNCT	,
lorsqu	SCONJ	lorsqu
'	SCONJ	'
il	PRON	il
nous	PRON	nous
tient	VERB	tenir
captivés	VERB	captiver
sous	ADP	sous
la	DET	le
loi	NOUN	loi
d	ADP	d
'	ADP	'
une	DET	un
maîtresse	NOUN	maîtresse
ingrate	ADJ	ingrat
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
cet	DET	ce
ennui	NOUN	ennui
,	PUNCT	,
ce	DET	ce
dégoût	NOUN	dégoût
qu	PRON	que
'	SCONJ	'
il	PRON	il
nous	PRON	nous
laisse	VERB	laisse
alors	ADV	alors
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
s	PRON	s
'	PRON	'
enfuit	VERB	enfuir
avec	ADP	avec
ses	DET	son
prestiges	NOUN	prestige
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
cesse	VERB	cesse
d	ADP	d
'	ADP	'
exercer	VERB	exercer
sur	ADP	sur
nous	PRON	nous
son	DET	son
pouvoir	NOUN	pouvoir
.	PUNCT	.
En	ADP	en
effet	NOUN	effet
,	PUNCT	,
quand	SCONJ	quand
le	DET	le
cœur	NOUN	cœur
s	PRON	s
'	PRON	'
est	AUX	être
vu	VERB	voir
plein	ADJ	plein
et	CCONJ	et
comme	ADP	comme
inondé	VERB	inonder
d	ADP	d
'	ADP	'
une	DET	un
foule	NOUN	foule
de	ADP	de
sentiment	NOUN	sentiment
tels	ADJ	tel
que	SCONJ	que
les	DET	le
hommes	NOUN	homme
n	ADV	n
'	ADV	'
en	PRON	en
ont	VERB	avoir
pas	ADV	pas
ordinairement	ADV	ordinairement
de	DET	de
semblables	NOUN	semblable
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
après	ADP	après
il	PRON	il
voit	VERB	voir
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
l	PRON	l
'	PRON	'
ont	AUX	avoir
abandonné	VERB	abandonner
,	PUNCT	,
est	AUX	être
-il	PRON	il
quelque	DET	quelque
chose	NOUN	chose
au	ADP	au
monde	NOUN	monde
qui	PRON	qui
soit	AUX	être
capable	ADJ	capable
de	ADP	de
remplir	VERB	remplir
le	DET	le
vide	NOUN	vide
affreux	ADJ	affreux
où	PRON	où
il	PRON	il
reste	VERB	reste
?	PUNCT	?
...	PUNCT	...
il	PRON	il
n	ADV	n
'	ADV	'
est	VERB	être
que	ADV	que
l	DET	l
'	DET	'
amitié	NOUN	amitié
sans	ADP	sans
doute	NOUN	doute
qui	PRON	qui
soit	AUX	être
pour	ADP	pour
lui	PRON	lui
un	DET	un
dédommagement	NOUN	dédommagement
,	PUNCT	,
qui	PRON	qui
puisse	VERB	pouvoir
adoucir	VERB	adoucir
ses	DET	son
cruels	ADJ	cruel
souvenirs	NOUN	souvenir
,	PUNCT	,
et	CCONJ	et
lui	PRON	lui
rendre	VERB	rendre
quelques-uns	PRON	quelques-uns
des	ADP	de
plaisirs	NOUN	plaisir
qu	PRON	que
'	PRON	'
il	PRON	il
a	AUX	avoir
perdus	VERB	perdre
.	PUNCT	.
La	DET	le
liberté	NOUN	liberté
dont	PRON	dont
je	PRON	je
jouissais	VERB	jouir
depuis	ADP	depuis
quelque	DET	quelque
temps	NOUN	temps
ne	ADV	ne
m	PRON	m
'	PRON	'
empêchait	VERB	empêcher
donc	ADV	donc
pas	ADV	pas
d	ADP	d
'	ADP	'
être	AUX	être
malheureux	ADJ	malheureux
.	PUNCT	.
Mon	DET	mon
cœur	NOUN	cœur
accoutumé	VERB	accoutumer
à	ADP	à
se	PRON	se
nourrir	VERB	nourrir
d	ADP	d
'	ADP	'
affections	NOUN	affection
tendres	ADJ	tendre
,	PUNCT	,
en	PRON	en
éprouvait	VERB	éprouver
continuellement	ADV	continuellement
le	DET	le
besoin	NOUN	besoin
:	PUNCT	:
il	PRON	il
voulait	VERB	vouloir
et	CCONJ	et
craignait	VERB	craindre
d	ADP	d
'	ADP	'
être	AUX	être
occupé	VERB	occuper
;	PUNCT	;
il	PRON	il
se	PRON	se
consumait	VERB	consumer
de	ADP	de
désirs	NOUN	désir
,	PUNCT	,
sans	ADP	sans
que	SCONJ	que
ses	DET	son
désirs	NOUN	désir
eussent	VERB	avoir
un	DET	un
objet	NOUN	objet
déterminé	VERB	déterminer
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
je	PRON	je
mourais	VERB	mourir
victime	NOUN	victime
lente	ADJ	lent
de	ADP	de
ma	DET	mon
sensibilité	NOUN	sensibilité
,	PUNCT	,
qui	PRON	qui
faute	NOUN	faute
d	ADP	d
'	ADP	'
aliments	NOUN	aliment
se	PRON	se
dévorait	VERB	dévorer
elle-même	PRON	lui-même
,	PUNCT	,
quand	SCONJ	quand
vous	PRON	vous
êtes	AUX	être
venue	VERB	venir
me	PRON	me
rappeler	VERB	rappeler
à	ADP	à
la	DET	le
vie	NOUN	vie
.	PUNCT	.
Après	ADP	après
avoir	AUX	avoir
été	AUX	être
battu	VERB	battre
par	ADP	par
la	DET	le
tempête	NOUN	tempête
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
et	CCONJ	et
être	AUX	être
venu	VERB	venir
échouer	VERB	échouer
contre	ADP	contre
les	DET	le
écueils	NOUN	écueil
cachés	VERB	cacher
en	ADP	en
grand	ADJ	grand
nombredans	NOUN	nombredan
les	DET	le
mers	NOUN	mer
orageuses	ADJ	orageux
qu	PRON	que
'	PRON	'
il	PRON	il
fait	AUX	faire
parcourir	VERB	parcourir
,	PUNCT	,
l	PRON	l
'	PRON	'
on	PRON	on
n	ADV	n
'	ADV	'
a	AUX	avoir
pas	ADV	pas
tout	PRON	tout
perdu	VERB	perdre
lorsqu	SCONJ	lorsqu
'	SCONJ	'
on	PRON	on
aborde	VERB	aborde
à	ADP	à
l	DET	l
'	DET	'
île	NOUN	île
de	ADP	de
l	DET	l
'	DET	'
amitié	NOUN	amitié
;	PUNCT	;
elle	PRON	lui
devient	VERB	devenir
encore	ADV	encore
un	DET	un
aimable	ADJ	aimable
séjour	NOUN	séjour
,	PUNCT	,
lorsqu	SCONJ	lorsqu
'	SCONJ	'
il	PRON	il
est	AUX	être
embelli	VERB	embellir
de	ADP	de
votre	DET	votre
présence	NOUN	présence
,	PUNCT	,
et	CCONJ	et
l	PRON	l
'	PRON	'
on	PRON	on
oublie	VERB	oublier
les	DET	le
horreurs	NOUN	horreur
du	ADP	de
naufrage	NOUN	naufrage
,	PUNCT	,
quand	SCONJ	quand
vous	PRON	vous
daignez	VERB	daigner
prendre	VERB	prendre
le	DET	le
soin	NOUN	soin
vous	PRON	vous
-	PRON	-
même	PRON	même
d	ADP	d
'	ADP	'
en	PRON	en
recueillir	VERB	recueillir
les	DET	le
débris	NOUN	débris
.	PUNCT	.
Vous	PRON	vous
avez	VERB	avoir
bien	ADV	bien
raison	NOUN	raison
d	ADP	d
'	ADP	'
accorder	VERB	accorder
la	DET	le
préférence	NOUN	préférence
à	ADP	à
l	DET	l
'	DET	'
amitié	NOUN	amitié
sur	ADP	sur
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
L	DET	l
'	DET	'
amour	NOUN	amour
tel	ADJ	tel
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
le	PRON	le
voit	VERB	voir
,	PUNCT	,
tel	ADJ	tel
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
existe	VERB	existe
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
,	PUNCT	,
n	ADV	n
'	ADV	'
est	AUX	être
qu	ADV	qu
'	ADV	'
une	DET	un
fleur	NOUN	fleur
éclatante	ADJ	éclatant
,	PUNCT	,
qui	PRON	qui
éblouit	VERB	éblouir
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
on	PRON	on
est	AUX	être
avide	ADJ	avide
de	ADP	de
cueillir	VERB	cueillir
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
se	PRON	se
fane	VERB	fane
dès	ADP	dès
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
la	PRON	le
tient	VERB	tenir
.	PUNCT	.
L	DET	l
'	DET	'
amitié	NOUN	amitié
au	ADP	au
contraire	NOUN	contraire
,	PUNCT	,
est	AUX	être
une	DET	un
plante	NOUN	plante
de	ADP	de
peu	ADV	peu
d	ADP	d
'	ADP	'
apparence	NOUN	apparence
qui	PRON	qui
s	PRON	s
'	PRON	'
élève	VERB	élever
avec	ADP	avec
lenteur	NOUN	lenteur
,	PUNCT	,
mais	CCONJ	mais
qui	PRON	qui
une	DET	un
fois	NOUN	fois
venue	VERB	venir
à	ADP	à
son	DET	son
point	NOUN	point
de	ADP	de
croissance	NOUN	croissance
et	CCONJ	et
de	ADP	de
maturité	NOUN	maturité
,	PUNCT	,
produit	VERB	produire
long	ADV	long
-	ADV	-
temps	ADV	temps
d	ADP	d
'	DET	'
excellent	ADJ	excellent
fruits	NOUN	fruit
;	PUNCT	;
le	DET	le
premier	ADJ	premier
sentiment	NOUN	sentiment
mène	VERB	mener
avec	ADP	avec
lui	PRON	lui
les	DET	le
soucis	NOUN	souci
,	PUNCT	,
la	DET	le
jalousie	NOUN	jalousie
,	PUNCT	,
le	DET	le
désespoir	NOUN	désespoir
à	ADP	à
côté	NOUN	côté
du	ADP	de
plaisir	NOUN	plaisir
,	PUNCT	,
les	DET	le
serpent	NOUN	serpent
,	PUNCT	,
quelquefois	ADV	quelquefois
les	DET	le
poignards	NOUN	poignard
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
un	DET	un
incendieprompt	ADJ	incendieprompt
à	ADP	à
s	PRON	s
'	PRON	'
allumer	VERB	allumer
,	PUNCT	,
prompt	ADJ	prompt
à	ADP	à
s	PRON	s
'	PRON	'
éteindre	VERB	éteindre
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
ne	ADV	ne
laisse	VERB	laisse
que	ADV	que
des	DET	un
ravages	NOUN	ravage
;	PUNCT	;
la	DET	le
confiance	NOUN	confiance
au	ADP	au
contraire	NOUN	contraire
,	PUNCT	,
les	DET	le
soins	NOUN	soin
touchant	VERB	toucher
,	PUNCT	,
les	DET	le
prévenances	NOUN	prévenance
délicates	ADJ	délicat
,	PUNCT	,
suivent	VERB	suivre
l	DET	l
'	DET	'
autre	PRON	autre
par	ADP	par
tout	PRON	tout
et	CCONJ	et
ne	ADV	ne
le	PRON	le
quittent	VERB	quitter
jamais	ADV	jamais
.	PUNCT	.
Toujours	ADV	toujours
paisible	ADJ	paisible
,	PUNCT	,
l	DET	l
'	DET	'
amitié	NOUN	amitié
ne	ADV	ne
connaît	VERB	connaître
point	ADV	point
les	DET	le
inégalités	NOUN	inégalité
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
l	DET	l
'	DET	'
immortelle	NOUN	immortelle
qui	PRON	qui
n	ADV	n
'	ADV	'
a	VERB	avoir
pas	ADV	pas
l	DET	l
'	DET	'
éclat	NOUN	éclat
de	ADP	de
la	DET	le
rose	NOUN	rose
,	PUNCT	,
mais	CCONJ	mais
dont	PRON	dont
le	DET	le
doux	ADJ	doux
coloris	NOUN	coloris
ne	ADV	ne
se	PRON	se
ternit	VERB	ternir
point	ADV	point
.	PUNCT	.
Toujours	ADV	toujours
tendre	ADJ	tendre
,	PUNCT	,
toujours	ADV	toujours
attentive	ADJ	attentif
,	PUNCT	,
elle	PRON	lui
guérit	VERB	guérir
les	DET	le
plaies	NOUN	plaie
de	ADP	de
l	DET	l
'	DET	'
âme	NOUN	âme
en	ADP	en
y	PRON	y
versant	VERB	verser
le	DET	le
baume	NOUN	baume
continuel	ADJ	continuel
de	ADP	de
la	DET	le
consolation	NOUN	consolation
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
une	DET	un
flamme	NOUN	flamme
légère	ADJ	léger
et	CCONJ	et
active	ADJ	actif
qui	PRON	qui
échauffe	VERB	échauffe
le	DET	le
cœur	NOUN	cœur
sans	ADP	sans
le	PRON	le
brûler	VERB	brûler
,	PUNCT	,
qui	PRON	qui
l	DET	l
'	DET	'
épure	VERB	épure
,	PUNCT	,
le	PRON	le
remplit	VERB	remplir
,	PUNCT	,
et	CCONJ	et
répand	VERB	répandre
une	DET	un
douceur	NOUN	douceur
ineffable	ADJ	ineffable
sur	ADP	sur
tous	ADJ	tout
les	DET	le
moment	NOUN	moment
de	ADP	de
notre	DET	notre
existence	NOUN	existence
.	PUNCT	.
L	DET	l
'	DET	'
amour	NOUN	amour
n	ADV	n
'	ADV	'
a	VERB	avoir
qu	ADV	qu
'	ADV	'
une	DET	un
sorte	NOUN	sorte
de	ADP	de
jouissances	NOUN	jouissance
,	PUNCT	,
l	DET	l
'	DET	'
amitié	NOUN	amitié
en	PRON	en
a	VERB	avoir
mille	PRON	mille
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
ce	DET	ce
dernier	ADJ	dernier
sentiment	NOUN	sentiment
me	PRON	me
paraît	VERB	paraître
si	ADV	si
supérieur	ADJ	supérieur
à	ADP	à
l	DET	l
'	DET	'
autre	PRON	autre
,	PUNCT	,
si	ADV	si
grand	ADJ	grand
,	PUNCT	,
si	ADV	si
sublime	ADJ	sublime
,	PUNCT	,
quand	SCONJ	quand
c	PRON	c
'	PRON	'
est	AUX	être
vous	PRON	vous
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
qui	PRON	qui
l	PRON	l
'	PRON	'
inspirez	VERB	inspirer
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
est	AUX	être
le	DET	le
seul	ADJ	seul
que	PRON	que
je	PRON	je
vueille	VERB	vueille
éprouver	VERB	éprouver
désormais	ADV	désormais
.	PUNCT	.
Dans	ADP	dans
le	DET	le
feu	NOUN	feu
de	ADP	de
la	DET	le
première	ADJ	premier
jeunesse	NOUN	jeunesse
,	PUNCT	,
on	PRON	on
croit	VERB	croire
avoir	VERB	avoir
un	DET	un
cœur	NOUN	cœur
,	PUNCT	,
et	CCONJ	et
l	PRON	l
'	DET	'
on	PRON	on
n	ADV	n
'	ADV	'
a	VERB	avoir
que	ADV	que
des	DET	un
sens	NOUN	sens
;	PUNCT	;
on	PRON	on
se	PRON	se
dit	VERB	dire
amoureux	ADJ	amoureux
,	PUNCT	,
l	DET	l
'	PRON	'
on	PRON	on
n	ADV	n
'	ADV	'
est	VERB	être
que	ADV	que
passionné	ADJ	passionner
;	PUNCT	;
et	CCONJ	et
quand	SCONJ	quand
on	PRON	on
pense	VERB	pense
jouir	VERB	jouir
,	PUNCT	,
on	PRON	on
assouvit	VERB	assouvir
des	DET	un
besoins	NOUN	besoin
;	PUNCT	;
car	CCONJ	car
est	AUX	être
-il	PRON	il
de	ADP	de
vraie	ADJ	vrai
jouissance	NOUN	jouissance
sans	ADP	sans
la	DET	le
délicatesse	NOUN	délicatesse
?	PUNCT	?
Et	CCONJ	et
l	PRON	l
'	SCONJ	'
on	PRON	on
ne	ADV	ne
voit	VERB	voir
plus	ADV	plus
d	DET	d
'	DET	'
amant	NOUN	amant
délicats	ADJ	délicat
;	PUNCT	;
l	DET	l
'	SCONJ	'
on	PRON	on
fait	VERB	faire
une	DET	un
divinité	NOUN	divinité
de	ADP	de
sa	DET	son
maîtresse	NOUN	maîtresse
,	PUNCT	,
et	CCONJ	et
les	DET	le
preuves	NOUN	preuve
d	ADP	d
'	ADP	'
adoration	NOUN	adoration
qu	PRON	que
'	PRON	'
on	PRON	on
lui	PRON	lui
donne	VERB	donne
sont	AUX	être
des	DET	un
outrages	NOUN	outrage
.	PUNCT	.
J	PRON	j
'	PRON	'
écarte	VERB	écarte
donc	ADV	donc
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
tous	ADJ	tout
les	DET	le
désirs	NOUN	désir
qui	PRON	qui
auraient	VERB	avoir
pour	ADP	pour
objet	NOUN	objet
d	DET	d
'	DET	'
autres	ADJ	autre
charmes	NOUN	charme
que	SCONJ	que
ceux	PRON	celui
de	ADP	de
votre	DET	votre
âme	NOUN	âme
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
d	ADP	d
'	ADP	'
elle	PRON	lui
seule	ADJ	seul
que	PRON	que
je	PRON	je
veux	VERB	vouloir
être	AUX	être
l	DET	l
'	DET	'
amant	NOUN	amant
passionné	ADJ	passionner
.	PUNCT	.
Je	PRON	je
tâcherai	VERB	tâcher
de	ADP	de
me	PRON	me
pénétrer	VERB	pénétrer
de	ADP	de
tout	ADJ	tout
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
a	VERB	avoir
de	ADP	de
grand	ADJ	grand
,	PUNCT	,
de	ADP	de
bon	ADJ	bon
,	PUNCT	,
de	ADP	de
tendre	ADJ	tendre
,	PUNCT	,
et	CCONJ	et
les	DET	le
émotions	NOUN	émotion
pures	ADJ	pur
qui	PRON	qui
naîtront	VERB	naître
de	ADP	de
mes	DET	mon
efforts	NOUN	effort
,	PUNCT	,
vaudront	VERB	valoir
bien	ADV	bien
les	DET	le
mouvement	NOUN	mouvement
convulsifs	ADJ	convulsif
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
Tous	ADJ	tout
mes	DET	mon
vœux	NOUN	vœu
seront	AUX	être
désormais	ADV	désormais
pour	ADP	pour
votre	DET	votre
félicité	NOUN	félicité
,	PUNCT	,
qui	PRON	qui
devient	VERB	devenir
nécessaire	ADJ	nécessaire
à	ADP	à
la	DET	le
mienne	PRON	mienne
;	PUNCT	;
car	CCONJ	car
il	PRON	il
vous	PRON	vous
prendroitfantaisie	VERB	prendroitfantaisie
de	ADP	de
ne	ADV	ne
vouloir	VERB	vouloir
plus	ADV	plus
de	ADP	de
moi	PRON	moi
pour	ADP	pour
votre	DET	votre
ami	NOUN	ami
:	PUNCT	:
il	PRON	il
ne	ADV	ne
serait	AUX	être
pas	ADV	pas
maintenant	ADV	maintenant
en	ADP	en
mon	DET	mon
pouvoir	NOUN	pouvoir
de	ADP	de
cesser	VERB	cesser
de	ADP	de
l	PRON	l
'	PRON	'
être	AUX	être
,	PUNCT	,
et	CCONJ	et
déjà	ADV	déjà
mon	DET	mon
cœur	NOUN	cœur
se	PRON	se
serre	VERB	serre
à	ADP	à
la	DET	le
seule	ADJ	seul
idée	NOUN	idée
de	ADP	de
perdre	VERB	perdre
jamais	ADV	jamais
votre	DET	votre
amitié	NOUN	amitié
.	PUNCT	.
Auprès	ADV	auprès
de	ADP	de
vous	PRON	vous
,	PUNCT	,
je	PRON	je
sentirai	VERB	sentir
que	SCONJ	que
la	DET	le
vie	NOUN	vie
peut	VERB	pouvoir
s	PRON	s
'	PRON	'
écouler	VERB	écouler
comme	ADP	comme
un	DET	un
jour	NOUN	jour
.	PUNCT	.
S	SCONJ	s
'	SCONJ	'
il	PRON	il
me	PRON	me
vient	VERB	venir
encore	ADV	encore
des	DET	un
moment	NOUN	moment
de	ADP	de
tristesse	NOUN	tristesse
,	PUNCT	,
j	PRON	j
'	PRON	'
irai	VERB	aller
trouver	VERB	trouver
ma	DET	mon
belle	ADJ	bel
amie	NOUN	amie
;	PUNCT	;
son	DET	son
sourire	NOUN	sourire
dissipera	VERB	dissiper
tous	ADJ	tout
les	DET	le
nuages	NOUN	nuage
,	PUNCT	,
et	CCONJ	et
le	DET	le
son	NOUN	son
de	ADP	de
sa	DET	son
voix	NOUN	voix
,	PUNCT	,
qui	PRON	qui
pénètre	VERB	pénétrer
si	ADV	si
avant	ADV	avant
dans	ADP	dans
le	DET	le
cœur	NOUN	cœur
,	PUNCT	,
y	PRON	y
rétablira	VERB	rétablir
la	DET	le
sérénité	NOUN	sérénité
.	PUNCT	.
Si	SCONJ	si
vous	PRON	vous
avez	VERB	avoir
des	DET	un
inquiétudes	NOUN	inquiétude
que	PRON	que
vous	PRON	vous
daigniez	VERB	daigner
aussi	ADV	aussi
me	PRON	me
faire	AUX	faire
partager	VERB	partager
,	PUNCT	,
combien	ADV	combien
ne	ADV	ne
serai	AUX	être
-je	PRON	je
pas	ADV	pas
touché	VERB	toucher
d	ADP	d
'	ADP	'
être	AUX	être
le	DET	le
dépositaire	NOUN	dépositaire
de	ADP	de
vos	DET	votre
pensées	NOUN	pensée
secrets	ADJ	secret
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
me	PRON	me
sera	AUX	être
doux	ADJ	doux
d	ADP	d
'	ADP	'
observer	VERB	observer
tous	ADJ	tout
les	DET	le
mouvement	NOUN	mouvement
de	ADP	de
votre	DET	votre
âme	NOUN	âme
à	ADP	à
mesure	NOUN	mesure
