 	SPACE	 
qui	PRON	qui
peut	VERB	pouvoir
être	AUX	être
ce	DET	ce
Nicoclès	PROPN	Nicoclès
.	PUNCT	.
Le	DET	le
seul	ADJ	seul
homme	NOUN	homme
de	ADP	de
marque	NOUN	marque
qui	PRON	qui
porte	VERB	porte
ce	DET	ce
nom	NOUN	nom
dans	ADP	dans
Athènes	PROPN	Athènes
,	PUNCT	,
est	AUX	être
le	DET	le
fils	NOUN	fils
d	ADP	d
'	ADP	'
Eurimaque	PROPN	Eurimaque
;	PUNCT	;
mais	CCONJ	mais
il	PRON	il
est	AUX	être
vertüeux	ADJ	vertüeux
,	PUNCT	,
n	ADV	n
'	ADV	'
est	VERB	être
pas	ADV	pas
de	ADP	de
vos	DET	votre
amis	NOUN	ami
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
dans	ADP	dans
l	DET	l
'	DET	'
instant	NOUN	instant
,	PUNCT	,
il	PRON	il
sort	VERB	sortir
de	ADP	de
chez	ADP	chez
moi	PRON	moi
.	PUNCT	.
Je	PRON	je
me	PRON	me
rappelle	VERB	rappeler
que	SCONJ	que
j	PRON	j
'	PUNCT	'
ai	AUX	avoir
quelquefois	ADV	quelquefois
entendu	VERB	entendre
parler	VERB	parler
d	ADP	d
'	ADP	'
un	DET	un
Nicoclès	PROPN	Nicoclès
;	PUNCT	;
mais	CCONJ	mais
celui	PRON	celui
-là	PRON	-là
est	AUX	être
un	DET	un
misérable	ADJ	misérable
,	PUNCT	,
sorti	VERB	sortir
de	ADP	de
la	DET	le
lie	NOUN	lie
du	ADP	de
peuple	NOUN	peuple
,	PUNCT	,
qui	PRON	qui
n	ADV	n
'	ADV	'
a	AUX	avoir
jamais	ADV	jamais
eu	VERB	avoir
d	DET	d
'	DET	'
autre	ADJ	autre
profession	NOUN	profession
que	SCONJ	que
de	ADP	de
flatter	VERB	flatter
bâssement	NOUN	bâssement
les	DET	le
grands	ADJ	grand
assez	ADV	assez
à	ADP	à
plaindre	VERB	plaindre
par	ADP	par
la	DET	le
petitesse	NOUN	petitesse
de	ADP	de
leur	DET	leur
âme	NOUN	âme
,	PUNCT	,
pour	ADP	pour
avoir	VERB	avoir
besoin	NOUN	besoin
de	ADP	de
flatteurs	NOUN	flatteur
,	PUNCT	,
et	CCONJ	et
assez	ADV	assez
vils	ADJ	vil
pour	ADP	pour
les	PRON	le
regarder	VERB	regarder
comme	ADP	comme
leurs	DET	leur
amis	NOUN	ami
.	PUNCT	.
On	PRON	on
m	PRON	m
'	PRON	'
a	AUX	avoir
dit	VERB	dire
encore	ADV	encore
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
joint	VERB	joindre
à	ADP	à
ce	DET	ce
funeste	ADJ	funeste
talent	NOUN	talent
,	PUNCT	,
l	DET	l
'	DET	'
art	NOUN	art
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
se	PRON	se
peut	VERB	pouvoir
,	PUNCT	,
plus	ADV	plus
honteux	ADJ	honteux
de	ADP	de
savoir	VERB	savoir
servir	VERB	servir
avec	ADP	avec
adresse	NOUN	adresse
,	PUNCT	,
leurs	DET	leur
plus	ADV	plus
humiliantes	ADJ	humiliant
passions	NOUN	passion
;	PUNCT	;
qu	SCONJ	qu
'	SCONJ	'
enfin	ADV	enfin
,	PUNCT	,
il	PRON	il
est	AUX	être
sans	ADP	sans
mœurs	NOUN	mœur
,	PUNCT	,
sans	ADP	sans
pudeur	NOUN	pudeur
,	PUNCT	,
noirci	VERB	noircir
des	ADP	de
crimes	NOUN	crime
les	DET	le
plus	ADV	plus
odieux	ADJ	odieux
;	PUNCT	;
et	CCONJ	et
je	PRON	je
ne	ADV	ne
puis	VERB	pouvoir
me	PRON	me
persüader	VERB	persüader
que	SCONJ	que
ce	PRON	ce
soit	AUX	être
pour	ADP	pour
un	DET	un
homme	NOUN	homme
si	ADV	si
justement	ADV	justement
abhorré	VERB	abhorrer
,	PUNCT	,
que	SCONJ	que
le	DET	le
fils	NOUN	fils
de	ADP	de
Clinias	PROPN	Clinias
,	PUNCT	,
me	PRON	me
sollicite	VERB	sollicite
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
ilpuisse	VERB	ilpuisse
s	PRON	s
'	PRON	'
avilir	VERB	avilir
à	ADP	à
ce	DET	ce
point	NOUN	point
-là	NOUN	-là
.	PUNCT	.
Je	PRON	je
vous	PRON	vous
prie	VERB	prier
donc	ADV	donc
de	ADP	de
vouloir	VERB	vouloir
bien	ADV	bien
m	PRON	m
'	PRON	'
apprendre	VERB	apprendre
ce	PRON	ce
que	PRON	que
c	PRON	c
'	PRON	'
est	VERB	être
enfin	ADV	enfin
que	SCONJ	que
le	DET	le
Nicolcès	PROPN	Nicolcès
de	ADP	de
qui	PRON	qui
il	PRON	il
est	AUX	être
question	NOUN	question
,	PUNCT	,
et	CCONJ	et
de	ADP	de
me	PRON	me
délivrer	VERB	délivrer
d	ADP	d
'	ADP	'
une	DET	un
crainte	NOUN	crainte
qui	PRON	qui
me	PRON	me
tourmente	VERB	tourmente
d	ADP	d
'	ADP	'
autant	ADV	autant
plus	ADV	plus
vivement	ADV	vivement
que	SCONJ	que
l	DET	l
'	DET	'
intérêt	NOUN	intérêt
que	PRON	que
je	PRON	je
prends	VERB	prendre
à	ADP	à
vous	PRON	vous
,	PUNCT	,
est	AUX	être
plus	ADV	plus
tendre	ADJ	tendre
,	PUNCT	,
et	CCONJ	et
plus	ADV	plus
sincère	ADJ	sincère
.	PUNCT	.
Si	SCONJ	si
cet	DET	ce
homme	NOUN	homme
que	PRON	que
,	PUNCT	,
devant	ADP	devant
moi	PRON	moi
-	PRON	-
même	PRON	même
,	PUNCT	,
vous	PRON	vous
honorez	VERB	honorer
du	ADP	de
tître	NOUN	tître
d	ADP	d
'	ADP	'
ami	NOUN	ami
,	PUNCT	,
est	AUX	être
aussi	ADV	aussi
digne	ADJ	digne
que	SCONJ	que
je	PRON	je
veux	VERB	vouloir
bien	ADV	bien
encore	ADV	encore
le	PRON	le
croire	VERB	croire
,	PUNCT	,
d	ADP	d
'	ADP	'
un	DET	un
tître	NOUN	tître
qui	PRON	qui
me	PRON	me
paraît	VERB	paraître
nécessairement	ADV	nécessairement
devoir	VERB	devoir
suppôser	VERB	suppôser
des	DET	un
vertus	NOUN	vertu
,	PUNCT	,
vous	PRON	vous
me	PRON	me
verrez	VERB	voir
convaincu	VERB	convaincre
alors	ADV	alors
qu	SCONJ	qu
'	SCONJ	'
un	DET	un
ami	NOUN	ami
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
ne	ADV	ne
saurait	VERB	savoir
être	AUX	être
un	DET	un
assassin	NOUN	assassin
,	PUNCT	,
vous	PRON	vous
prouver	VERB	prouver
par	ADP	par
la	DET	le
chaleur	NOUN	chaleur
dont	PRON	dont
je	PRON	je
le	PRON	le
servirai	VERB	servir
,	PUNCT	,
que	SCONJ	que
je	PRON	je
mérite	VERB	mérite
toute	ADJ	tout
la	DET	le
confiance	NOUN	confiance
que	PRON	que
vous	PRON	vous
avez	VERB	avoir
en	ADP	en
mon	DET	mon
amitié	NOUN	amitié
:	PUNCT	:
si	SCONJ	si
,	PUNCT	,
au	ADP	au
contraire	NOUN	contraire
,	PUNCT	,
ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
que	ADV	que
du	ADP	de
misérable	NOUN	misérable
que	PRON	que
je	PRON	je
viens	VERB	venir
de	ADP	de
vous	PRON	vous
peindre	VERB	peindre
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
s	PRON	s
'	PRON	'
agit	VERB	agir
,	PUNCT	,
vous	PRON	vous
me	PRON	me
verrez	VERB	voir
,	PUNCT	,
à	ADP	à
la	DET	le
tête	NOUN	tête
,	PUNCT	,
et	CCONJ	et
le	DET	le
plus	ADV	plus
ardent	ADJ	ardent
de	ADP	de
ses	DET	son
accusateurs	NOUN	accusateur
,	PUNCT	,
le	PRON	le
poursuivre	VERB	poursuivre
,	PUNCT	,
jusques	ADP	jusques
à	ADP	à
ce	PRON	ce
que	SCONJ	que
,	PUNCT	,
par	ADP	par
le	DET	le
plus	ADV	plus
honteux	ADJ	honteux
supplice	NOUN	supplice
,	PUNCT	,
on	PRON	on
en	PRON	en
ait	AUX	avoir
purgé	VERB	purger
une	DET	un
ville	NOUN	ville
qui	PRON	qui
,	PUNCT	,
en	ADP	en
le	PRON	le
laissantéxister	VERB	laissantéxister
,	PUNCT	,
semble	VERB	semble
partager	VERB	partager
son	DET	son
ignominie	NOUN	ignominie
;	PUNCT	;
et	CCONJ	et
le	PRON	le
punir	VERB	punir
du	ADP	de
tort	NOUN	tort
horrible	ADJ	horrible
qu	PRON	que
'	PRON	'
il	PRON	il
vous	PRON	vous
fait	VERB	faire
dans	ADP	dans
l	DET	l
'	DET	'
esprit	NOUN	esprit
de	ADP	de
tous	ADJ	tout
les	DET	le
honnêtes	ADJ	honnête
gens	NOUN	gens
,	PUNCT	,
en	ADP	en
vous	PRON	vous
couvrant	VERB	couvrir
de	ADP	de
la	DET	le
honte	NOUN	honte
ineffaçable	ADJ	ineffaçable
,	PUNCT	,
peut-être	ADV	peut-être
,	PUNCT	,
de	ADP	de
vous	PRON	vous
être	AUX	être
avoüé	VERB	avoüer
son	DET	son
protecteur	NOUN	protecteur
,	PUNCT	,
et	CCONJ	et
son	DET	son
ami	NOUN	ami
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
10	NUM	10
Alcibiade	PROPN	Alcibiade
à	ADP	à
Antipe	PROPN	Antipe
.	PUNCT	.
Tout	ADV	tout
plein	ADJ	plein
encore	ADV	encore
de	ADP	de
l	DET	l
'	DET	'
yvresse	NOUN	yvresse
de	ADP	de
mon	DET	mon
succès	NOUN	succès
,	PUNCT	,
je	PRON	je
vous	PRON	vous
écris	VERB	écrire
,	PUNCT	,
et	CCONJ	et
dans	ADP	dans
le	DET	le
cabinet	NOUN	cabinet
d	ADP	d
'	ADP	'
Aspasie	PROPN	Aspasie
.	PUNCT	.
Les	DET	le
lieux	NOUN	lieu
où	PRON	où
je	PRON	je
suis	VERB	suivre
,	PUNCT	,
et	CCONJ	et
le	DET	le
desordre	NOUN	desordre
de	ADP	de
mes	DET	mon
sens	NOUN	sens
,	PUNCT	,
ne	ADV	ne
me	PRON	me
permettent	VERB	permettre
pas	ADV	pas
des	DET	un
détails	NOUN	détail
aussi	ADV	aussi
étendus	ADJ	étendu
que	SCONJ	que
vous	PRON	vous
pourriez	VERB	pouvoir
le	PRON	le
désirer	VERB	désirer
.	PUNCT	.
Un	DET	un
de	ADP	de
ces	DET	ce
moment	NOUN	moment
qui	PRON	qui
confondent	VERB	confondre
toutes	ADJ	tout
les	DET	le
idées	NOUN	idée
des	ADP	de
femmes	NOUN	femme
,	PUNCT	,
saisi	VERB	saisir
par	ADP	par
moi	PRON	moi
avec	ADP	avec
la	DET	le
dernière	ADJ	dernier
audace	NOUN	audace
,	PUNCT	,
vient	VERB	venir
de	ADP	de
me	PRON	me
rendre	VERB	rendre
le	DET	le
plus	ADV	plus
heureux	ADJ	heureux
des	ADP	de
hommes	NOUN	homme
.	PUNCT	.
Averti	VERB	avertir
ce	DET	ce
matin	NOUN	matin
,	PUNCT	,
que	SCONJ	que
Périclès	PROPN	Périclès
était	AUX	être
inopinément	ADV	inopinément
allé	VERB	aller
au	ADP	au
conseil	NOUN	conseil
,	PUNCT	,
j	PRON	j
'	PRON	'
ai	AUX	avoir
jugé	VERB	juger
l	DET	l
'	DET	'
instant	NOUN	instant
favorable	ADJ	favorable
pour	ADP	pour
trouver	VERB	trouver
Aspasie	PROPN	Aspasie
dans	ADP	dans
la	DET	le
solitude	NOUN	solitude
où	PRON	où
j	PRON	j
'	PRON	'
avais	VERB	avoir
tant	ADV	tant
de	ADP	de
besoin	NOUN	besoin
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
fût	VERB	être
.	PUNCT	.
Je	PRON	je
vole	VERB	vole
:	PUNCT	:
j	PRON	j
'	PRON	'
entre	VERB	entre
:	PUNCT	:
tout	ADJ	tout
ce	PRON	ce
que	PRON	que
j	PRON	j
'	PRON	'
aperçois	VERB	apercevoir
sous	ADP	sous
les	DET	le
portiques	NOUN	portique
intérieurs	ADJ	intérieur
,	PUNCT	,
m	PRON	m
'	PRON	'
annonce	VERB	annoncer
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
venait	VERB	venir
de	ADP	de
sortir	VERB	sortir
du	ADP	de
bain	NOUN	bain
.	PUNCT	.
De	ADP	de
pièce	NOUN	pièce
enpiéce	NOUN	enpiéce
,	PUNCT	,
à	ADP	à
pas	NOUN	pas
précipités	VERB	précipiter
,	PUNCT	,
quoique	ADV	quoique
suspendus	VERB	suspendre
,	PUNCT	,
sans	ADP	sans
rencontrer	VERB	rencontrer
personne	PRON	personne
qui	PRON	qui
les	PRON	le
arrête	VERB	arrête
,	PUNCT	,
je	PRON	je
parviens	VERB	parvenir
jusques	ADP	jusques
dans	ADP	dans
son	DET	son
appartement	NOUN	appartement
.	PUNCT	.
Elle	PRON	lui
repôsoit	VERB	repôsoit
.	PUNCT	.
L	DET	l
'	DET	'
excès	NOUN	excès
de	ADP	de
la	DET	le
chaleur	NOUN	chaleur
,	PUNCT	,
la	DET	le
certitude	NOUN	certitude
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
avait	VERB	avoir
eüe	VERB	eüe
,	PUNCT	,
sans	ADP	sans
doute	NOUN	doute
,	PUNCT	,
que	SCONJ	que
si	SCONJ	si
quelqu	PRON	quelqu
'	ADP	'
un	PRON	un
la	PRON	le
surprenait	VERB	surprendre
pendant	ADP	pendant
son	DET	son
sommeil	NOUN	sommeil
,	PUNCT	,
ce	PRON	ce
ne	ADV	ne
pouvait	VERB	pouvoir
être	AUX	être
que	ADV	que
Périclès	PROPN	Périclès
,	PUNCT	,
peut-être	ADV	peut-être
l	DET	l
'	DET	'
agitâtion	NOUN	agitâtion
de	ADP	de
quelque	DET	quelque
songe.-que	NOUN	songe.-que
de	ADP	de
beautés	NOUN	beauté
se	PRON	se
sont	AUX	être
offertes	VERB	offrir
à	ADP	à
mes	DET	mon
regards	NOUN	regard
!	PUNCT	!
Emporté	VERB	emporter
loin	ADV	loin
de	ADP	de
moi	PRON	moi
,	PUNCT	,
l	DET	l
'	DET	'
occâsion	NOUN	occâsion
,	PUNCT	,
la	DET	le
fureur	NOUN	fureur
de	ADP	de
mes	DET	mon
désirs	NOUN	désir
,	PUNCT	,
tout	ADV	tout
enfin	ADV	enfin
m	PRON	m
'	PRON	'
a	AUX	avoir
conseillé	VERB	conseiller
la	DET	le
témérité	NOUN	témérité
;	PUNCT	;
mais	CCONJ	mais
,	PUNCT	,
malgré	ADP	malgré
le	DET	le
trouble	NOUN	trouble
où	PRON	où
j	PRON	j
'	PRON	'
étais	VERB	être
,	PUNCT	,
j	PRON	j
'	PRON	'
ai	AUX	avoir
senti	VERB	sentir
qu	SCONJ	qu
'	SCONJ	'
une	DET	un
demie	ADJ	demi
témérité	NOUN	témérité
ne	ADV	ne
ferait	VERB	faire
que	ADV	que
me	PRON	me
perdre	VERB	perdre
;	PUNCT	;
et	CCONJ	et
que	SCONJ	que
,	PUNCT	,
plus	ADV	plus
Aspasie	PROPN	Aspasie
aurait	VERB	avoir
à	ADP	à
me	PRON	me
pardonner	VERB	pardonner
,	PUNCT	,
moins	ADV	moins
je	PRON	je
rendais	VERB	rendre
ma	DET	mon
grâce	NOUN	grâce
douteuse	ADJ	douteux
.	PUNCT	.
Que	PRON	que
puis	VERB	pouvoir
-je	PRON	je
vous	PRON	vous
dire	VERB	dire
de	ADP	de
plus	ADV	plus
?	PUNCT	?
La	DET	le
surprise	NOUN	surprise
,	PUNCT	,
l	DET	l
'	DET	'
effroi	NOUN	effroi
ont	AUX	avoir
commencé	VERB	commencer
ma	DET	mon
victoire	NOUN	victoire
,	PUNCT	,
l	DET	l
'	DET	'
amour	NOUN	amour
l	PRON	l
'	PRON	'
a	AUX	avoir
achevée	VERB	achever
.	PUNCT	.
Adieu	NOUN	adieu
,	PUNCT	,
mon	DET	mon
cher	ADJ	cher
Antipe	PROPN	Antipe
,	PUNCT	,
je	PRON	je
l	PRON	l
'	PRON	'
adore	VERB	adore
,	PUNCT	,
et	CCONJ	et
revole	VERB	revole
dans	ADP	dans
ses	DET	son
bras	NOUN	bras
le	PRON	le
lui	PRON	lui
redire	VERB	redire
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
11	NUM	11
Le	DET	le
même	ADJ	même
à	ADP	à
Adymante	PROPN	Adymante
.	PUNCT	.
Glycérie	PROPN	Glycérie
se	PRON	se
desespère	VERB	desespère
,	PUNCT	,
dites	VERB	dire
-vous	PRON	vous
?	PUNCT	?
Eh	INTJ	Eh
bien	ADV	bien
!	PUNCT	!
Le	DET	le
beau	ADJ	beau
sujet	NOUN	sujet
d	ADP	d
'	ADP	'
attendrissement	NOUN	attendrissement
que	SCONJ	que
le	DET	le
desespoir	NOUN	desespoir
de	ADP	de
Glycérie	PROPN	Glycérie
!	PUNCT	!

	SPACE	

il	PRON	il
n	ADV	n
'	ADV	'
y	PRON	y
a	VERB	avoir
,	PUNCT	,
ajoûtez	VERB	ajoûter
-vous	PRON	vous
,	PUNCT	,
rien	PRON	rien
dont	PRON	dont
elle	PRON	lui
ne	ADV	ne
quittât	VERB	quitter
les	DET	le
dieux	NOUN	dieu
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
ils	PRON	il
voulaient	VERB	vouloir
lui	PRON	lui
accorder	VERB	accorder
la	DET	le
grâce	NOUN	grâce
de	ADP	de
se	PRON	se
retrouver	VERB	retrouver
une	DET	un
seule	ADJ	seul
fois	NOUN	fois
dans	ADP	dans
vos	DET	votre
bras	NOUN	bras
,	PUNCT	,
dût	VERB	devoir
-elle	PRON	lui
même	ADV	même
y	PRON	y
expirer	VERB	expirer
du	ADP	de
bonheur	NOUN	bonheur
de	ADP	de
s	PRON	s
'	PRON	'
y	PRON	y
revoir	VERB	revoir
.	PUNCT	.
Voilà	VERB	voilà
,	PUNCT	,
j	PRON	j
'	PRON	'
en	PRON	en
conviens	VERB	convenir
,	PUNCT	,
une	DET	un
passion	NOUN	passion
bien	ADV	bien
vive	ADJ	vif
,	PUNCT	,
et	CCONJ	et
un	DET	un
admirable	ADJ	admirable
desintéressement	NOUN	desintéressement
!	PUNCT	!

	SPACE	

ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
même	ADV	même
que	ADV	que
pour	ADP	pour
tâcher	VERB	tâcher
d	ADP	d
'	ADP	'
obtenir	VERB	obtenir
d	ADP	d
'	ADP	'
eux	PRON	lui
,	PUNCT	,
ce	PRON	ce
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
en	ADP	en
désir	NOUN	désir
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
vient	VERB	venir
de	ADP	de
leur	PRON	leur
faire	VERB	faire
un	DET	un
sacrifice	NOUN	sacrifice
si	ADV	si
pompeux	ADJ	pompeux
.	PUNCT	.

	SPACE	

je	PRON	je
suis	VERB	suivre
,	PUNCT	,
assurément	ADV	assurément
!	PUNCT	!
Bien	ADV	bien
loin	ADV	loin
de	ADP	de
savoir	VERB	savoir
de	ADP	de
quelle	DET	quel
façon	NOUN	façon
les	DET	le
dieux	NOUN	dieu
en	PRON	en
auront	AUX	avoir
été	AUX	être
affectés	VERB	affecter
;	PUNCT	;
mais	CCONJ	mais
,	PUNCT	,
à	ADP	à
l	DET	l
'	DET	'
endurcissement	NOUN	endurcissement
où	PRON	où
ils	PRON	il
me	PRON	me
laissent	VERB	laisser
sur	ADP	sur
son	DET	son
compte	NOUN	compte
,	PUNCT	,
j	PRON	j
'	PRON	'
ai	VERB	avoir
tout	DET	tout
sujet	NOUN	sujet
de	ADP	de
présumer	VERB	présumer
,	PUNCT	,
ou	CCONJ	ou
que	SCONJ	que
sa	DET	son
piété	NOUN	piété
,	PUNCT	,
toutebien	ADV	toutebien
entendüe	ADJ	entendü
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
est	VERB	être
,	PUNCT	,
ne	ADV	ne
les	PRON	le
a	AUX	avoir
pas	ADV	pas
touchés	VERB	toucher
,	PUNCT	,
ou	CCONJ	ou
que	SCONJ	que
ses	DET	son
vœux	NOUN	vœu
,	PUNCT	,
malgré	ADP	malgré
toute	ADJ	tout
leur	DET	leur
ardeur	NOUN	ardeur
,	PUNCT	,
n	ADV	n
'	ADV	'
ont	AUX	avoir
pas	ADV	pas
encore	ADV	encore
pénétré	VERB	pénétrer
jusques	ADP	jusques
à	ADP	à
l	DET	l
'	DET	'
Olympe	PROPN	Olympe
.	PUNCT	.
Je	PRON	je
doute	VERB	doute
,	PUNCT	,
de	ADP	de
plus	ADV	plus
,	PUNCT	,
leur	PRON	leur
immolât	VERB	immoler
-elle	PRON	lui
toutes	ADJ	tout
les	DET	le
génisses	NOUN	génisse
de	ADP	de
l	DET	l
'	DET	'
Attique	PROPN	Attique
,	PUNCT	,
que	SCONJ	que
mes	DET	mon
dispôsitions	NOUN	dispôsition
à	ADP	à
son	DET	son
égard	NOUN	égard
,	PUNCT	,
en	PRON	en
changeâssent	VERB	changeâsser
davantage	ADV	davantage
.	PUNCT	.
Quant	ADV	quant
au	DET	au
reste	NOUN	reste
,	PUNCT	,
j	PRON	j
'	PRON	'
attacherois	VERB	attacherois
une	DET	un
moins	ADV	moins
grande	ADJ	grand
dégradâtion	NOUN	dégradâtion
à	ADP	à
me	PRON	me
rendre	VERB	rendre
à	ADP	à
ses	DET	son
désirs	NOUN	désir
,	PUNCT	,
que	SCONJ	que
mon	DET	mon
extrême	ADJ	extrême
dégoût	NOUN	dégoût
pour	ADP	pour
elle	PRON	lui
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
va	VERB	aller
plus	ADV	plus
loin	ADV	loin
mille	NUM	mille
fois	NOUN	fois
que	SCONJ	que
vous	PRON	vous
ne	ADV	ne
pourriez	VERB	pouvoir
l	PRON	l
'	PRON	'
imaginer	VERB	imaginer
,	PUNCT	,
ne	ADV	ne
me	PRON	me
permettrait	VERB	permettre
pas	ADV	pas
de	ADP	de
me	PRON	me
faire	VERB	faire
cet	DET	ce
effort	NOUN	effort
.	PUNCT	.
Ce	PRON	ce
ne	ADV	ne
sera	AUX	être
donc	ADV	donc
point	ADV	point
,	PUNCT	,
comme	SCONJ	comme
,	PUNCT	,
en	ADP	en
cas	NOUN	cas
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
me	PRON	me
trouve	VERB	trouve
infléxible	ADJ	infléxibl
,	PUNCT	,
vous	PRON	vous
me	PRON	me
paraissez	VERB	paraître
tenté	VERB	tenter
de	ADP	de
le	PRON	le
croire	VERB	croire
,	PUNCT	,
la	DET	le
crainte	NOUN	crainte
de	ADP	de
faire	VERB	faire
à	ADP	à
Aspasie	PROPN	Aspasie
une	DET	un
infidélité	NOUN	infidélité
,	PUNCT	,
mais	CCONJ	mais
la	DET	le
crainte	NOUN	crainte
très	ADV	très
fondée	ADJ	fondé
de	ADP	de
ne	ADV	ne
pouvoir	ADV	pouvoir
lui	PRON	lui
dérober	VERB	dérober
celle	PRON	celui
là	PRON	là
qui	PRON	qui
,	PUNCT	,
ne	ADV	ne
comptant	VERB	compter
même	ADV	même
pour	ADP	pour
rien	PRON	rien
mon	DET	mon
repoussement	NOUN	repoussement
pour	ADP	pour
Glycérie	PROPN	Glycérie
,	PUNCT	,
ne	ADV	ne
me	PRON	me
rendra	VERB	rendre
pas	ADV	pas
dans	ADP	dans
cette	DET	ce
circonstance	NOUN	circonstance
,	PUNCT	,
moins	ADV	moins
sourd	ADJ	sourd
à	ADP	à
votre	DET	votre
recommandâtionqu	NOUN	recommandâtionqu
'	ADV	'
à	ADP	à
ses	DET	son
prières	NOUN	prière
.	PUNCT	.
Quoiqu	ADV	quoiqu
'	SCONJ	'
il	PRON	il
s	PRON	s
'	PRON	'
en	PRON	en
faille	VERB	falloir
même	ADV	même
beaucoup	ADV	beaucoup
que	SCONJ	que
la	DET	le
femme	NOUN	femme
de	ADP	de
Périclès	PROPN	Périclès
ait	AUX	avoir
perdu	VERB	perdre
à	ADP	à
mes	DET	mon
yeux	NOUN	oeil
,	PUNCT	,
tous	ADJ	tout
les	DET	le
charmes	NOUN	charme
qui	PRON	qui
me	PRON	me
faisaient	VERB	faire
désirer	VERB	désirer
de	ADP	de
lui	PRON	lui
plaire	VERB	plaire
,	PUNCT	,
ce	PRON	ce
n	ADV	n
'	ADV	'
en	PRON	en
est	VERB	être
pas	ADV	pas
davantage	ADV	davantage
à	ADP	à
l	DET	l
'	DET	'
amour	NOUN	amour
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
m	PRON	m
'	PRON	'
inspire	VERB	inspire
,	PUNCT	,
que	SCONJ	que
je	PRON	je
dois	VERB	devoir
une	DET	un
si	ADV	si
singulière	ADJ	singulier
retenüe	NOUN	retenüe
.	PUNCT	.
Plus	ADV	plus
elle	PRON	lui
vous	PRON	vous
surprendra	VERB	surprendre
,	PUNCT	,
plus	ADV	plus
il	PRON	il
me	PRON	me
paraît	VERB	paraître
juste	ADJ	juste
de	ADP	de
vous	PRON	vous
en	PRON	en
apprendre	VERB	apprendre
la	DET	le
cause	NOUN	cause
:	PUNCT	:
c	PRON	c
'	PRON	'
est	VERB	être
que	SCONJ	que
sa	DET	son
faiblesse	NOUN	faiblesse
pour	ADP	pour
moi	PRON	moi
,	PUNCT	,
est	AUX	être
encore	ADV	encore
si	ADV	si
peu	ADV	peu
constatée	VERB	constater
que	SCONJ	que
,	PUNCT	,
si	SCONJ	si
je	PRON	je
la	PRON	le
forçois	VERB	forçois
actüellement	ADV	actüellement
de	ADP	de
me	PRON	me
quitter	VERB	quitter
,	PUNCT	,
mon	DET	mon
triomphe	NOUN	triomphe
sur	ADP	sur
elle	PRON	lui
,	PUNCT	,
resterait	VERB	rester
la	DET	le
chôse	NOUN	chôse
du	ADP	de
monde	NOUN	monde
la	DET	le
plus	ADV	plus
indécize	ADJ	indéciz
.	PUNCT	.
Je	PRON	je
voudrais	VERB	vouloir
donc	ADV	donc
avant	ADP	avant
un	DET	un
malheur	NOUN	malheur
qui	PRON	qui
,	PUNCT	,
en	ADP	en
admettant	VERB	admettre
,	PUNCT	,
à	ADP	à
la	DET	le
vérité	NOUN	vérité
,	PUNCT	,
comme	ADP	comme
probable	ADJ	probable
,	PUNCT	,
que	SCONJ	que
je	PRON	je
ne	ADV	ne
la	PRON	le
prévienne	VERB	prévenir
point	ADV	point
,	PUNCT	,
ne	ADV	ne
peut	VERB	pouvoir
manquer	VERB	manquer
de	ADP	de
m	PRON	m
'	PRON	'
arriver	VERB	arriver
,	PUNCT	,
tâcher	VERB	tâcher
d	ADP	d
'	ADP	'
obtenir	VERB	obtenir
d	ADP	d
'	ADP	'
elle	PRON	lui
,	PUNCT	,
de	ADP	de
ces	DET	ce
chôses	NOUN	chôse
d	ADP	d
'	ADP	'
éclat	NOUN	éclat
qui	PRON	qui
,	PUNCT	,
lorsqu	SCONJ	lorsqu
'	SCONJ	'
enfin	ADV	enfin
elles	PRON	lui
sont	AUX	être
échappées	VERB	échapper
à	ADP	à
une	DET	un
femme	NOUN	femme
,	PUNCT	,
ne	ADV	ne
lui	PRON	lui
permettent	VERB	permettre
plus	ADV	plus
de	ADP	de
pouvoir	VERB	pouvoir
vous	PRON	vous
nier	VERB	nier
avec	ADP	avec
succès	NOUN	succès
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
sans	ADP	sans
que	SCONJ	que
votre	DET	votre
