 	SPACE	 
de	ADP	de
Calliope	PROPN	Calliope
et	CCONJ	et
Psyché	PROPN	Psyché
.	PUNCT	.
Je	PRON	je
vous	PRON	vous
couronne	VERB	couronne
donc	ADV	donc
,	PUNCT	,
ô	NOUN	ö
mon	DET	mon
jeune	ADJ	jeune
dieu	NOUN	dieu
,	PUNCT	,
de	ADP	de
pampre	NOUN	pampre
,	PUNCT	,
de	ADP	de
laurier	NOUN	laurier
et	CCONJ	et
de	ADP	de
myrte	NOUN	myrte
;	PUNCT	;
puissé	VERB	pouvoir
-je	PRON	je
rassembler	VERB	rassembler
à	ADP	à
vos	DET	votre
yeux	NOUN	oeil
tous	ADJ	tout
les	DET	le
attraits	NOUN	attrait
qu	PRON	que
'	PRON	'
ont	AUX	avoir
adorés	VERB	adorer
les	DET	le
immortels	NOUN	immortel
dont	PRON	dont
vous	PRON	vous
réunissez	VERB	réunir
les	DET	le
charmes	NOUN	charme
!	PUNCT	!
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
enivré	VERB	enivrer
d	ADP	d
'	ADP	'
amour	NOUN	amour
-	NOUN	-
propre	ADJ	propre
et	CCONJ	et
d	ADP	d
'	ADP	'
amour	NOUN	amour
,	PUNCT	,
déploya	VERB	déployer
tous	ADJ	tout
ces	DET	ce
talents	NOUN	talent
enchanteurs	ADJ	enchanteur
qui	PRON	qui
séduisaient	VERB	séduire
la	DET	le
sagesse	NOUN	sagesse
même	ADV	même
.	PUNCT	.
Il	PRON	il
chanta	VERB	chanter
son	DET	son
triomphe	NOUN	triomphe
sur	ADP	sur
la	DET	le
lyre	NOUN	lyre
;	PUNCT	;
il	PRON	il
compara	VERB	comparer
son	DET	son
bonheur	NOUN	bonheur
à	ADP	à
celui	PRON	celui
des	ADP	de
dieux	NOUN	dieu
,	PUNCT	,
et	CCONJ	et
il	PRON	il
se	PRON	se
trouva	VERB	trouver
plus	ADV	plus
heureux	ADJ	heureux
comme	SCONJ	comme
on	PRON	on
le	PRON	le
trouvait	VERB	trouver
plus	ADV	plus
aimable	ADJ	aimable
.	PUNCT	.
Après	ADP	après
le	DET	le
souper	NOUN	souper
,	PUNCT	,
il	PRON	il
fut	AUX	être
conduit	VERB	conduire
dans	ADP	dans
un	DET	un
appartement	NOUN	appartement
voisin	ADJ	voisin
,	PUNCT	,
mais	CCONJ	mais
séparé	VERB	séparer
de	ADP	de
celui	PRON	celui
d	ADP	d
'	ADP	'
érigone	PROPN	érigone
.	PUNCT	.
Reposez	VERB	reposer
-vous	PRON	vous
,	PUNCT	,
mon	DET	mon
cher	ADJ	cher
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-elle	PRON	lui
en	ADP	en
le	PRON	le
quittant	VERB	quitter
;	PUNCT	;
puisse	VERB	pouvoir
l	DET	l
'	DET	'
amour	NOUN	amour
ne	ADV	ne
vous	PRON	vous
occuper	VERB	occuper
que	ADV	que
de	ADP	de
moi	PRON	moi
dans	ADP	dans
vos	DET	votre
songes	NOUN	songe
!	PUNCT	!
Daignez	VERB	daigner
du	ADP	de
moins	ADV	moins
me	PRON	me
le	PRON	le
faire	AUX	faire
croire	VERB	croire
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
si	SCONJ	si
quelque	DET	quelque
autre	ADJ	autre
objet	NOUN	objet
vient	VERB	venir
s	PRON	s
'	PRON	'
offrir	VERB	offrir
à	ADP	à
votre	DET	votre
pensée	NOUN	pensée
,	PUNCT	,
épargnez	VERB	épargner
ma	DET	mon
délicatesse	NOUN	délicatesse
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
par	ADP	par
un	DET	un
mensonge	NOUN	mensonge
complaisant	ADJ	complaisant
,	PUNCT	,
réparez	VERB	réparer
le	DET	le
tort	NOUN	tort
involontaire	ADJ	involontaire
que	PRON	que
vous	PRON	vous
aurez	VERB	avoir
eu	VERB	avoir
pendant	ADP	pendant
le	DET	le
sommeil	NOUN	sommeil
.	PUNCT	.
Eh	INTJ	Eh
quoi	PRON	quoi
!	PUNCT	!
Lui	PRON	lui
répondit	VERB	répondre
tendrementAlcibiade	PROPN	tendrementAlcibiade
,	PUNCT	,
me	PRON	me
réduirez	VERB	réduire
-vous	PRON	vous
aux	ADP	à
plaisirs	NOUN	plaisir
de	ADP	de
l	DET	l
'	DET	'
illusion	NOUN	illusion
?	PUNCT	?
Vous	PRON	vous
n	ADV	n
'	ADV	'
aurez	VERB	avoir
jamais	ADV	jamais
avec	ADP	avec
moi	PRON	moi
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-elle	PRON	lui
,	PUNCT	,
d	DET	d
'	DET	'
autres	ADJ	autre
lois	NOUN	loi
que	SCONJ	que
vos	DET	votre
désirs	NOUN	désir
.	PUNCT	.
à	ADP	à
ces	DET	ce
mots	NOUN	mot
,	PUNCT	,
elle	PRON	lui
se	PRON	se
retira	VERB	retirer
en	ADP	en
chantant	VERB	chanter
.	PUNCT	.
Alcibiade	PROPN	Alcibiade
transporté	VERB	transporter
s	PRON	s
'	PRON	'
écria	VERB	écrier
:	PUNCT	:
ô	INTJ	ô
pudeur	NOUN	pudeur
!	PUNCT	!
ô	ADJ	ô
vertus	NOUN	vertu
!	PUNCT	!
Qu	PRON	que
'	PRON	'
êtes	VERB	être
-vous	PRON	vous
donc	ADV	donc
,	PUNCT	,
si	SCONJ	si
dans	ADP	dans
un	DET	un
cœur	NOUN	cœur
où	PRON	où
vous	PRON	vous
n	ADV	n
'	ADV	'
habitez	VERB	habiter
point	ADV	point
,	PUNCT	,
se	PRON	se
trouve	VERB	trouve
l	DET	l
'	DET	'
amour	NOUN	amour
pur	ADJ	pur
et	CCONJ	et
chaste	ADJ	chaste
,	PUNCT	,
l	DET	l
'	DET	'
amour	NOUN	amour
tel	ADJ	tel
qu	SCONJ	qu
'	PUNCT	'
il	PRON	il
descendit	VERB	descendre
des	ADP	de
cieux	NOUN	ciel
pour	ADP	pour
animer	VERB	animer
l	DET	l
'	DET	'
homme	NOUN	homme
encore	ADV	encore
innocent	ADJ	innocent
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
embellir	VERB	embellir
la	DET	le
nature	NOUN	nature
?	PUNCT	?
Dans	ADP	dans
cet	DET	ce
excès	NOUN	excès
d	ADP	d
'	ADP	'
admiration	NOUN	admiration
et	CCONJ	et
de	ADP	de
joie	NOUN	joie
,	PUNCT	,
il	PRON	il
se	PRON	se
lève	VERB	lever
,	PUNCT	,
et	CCONJ	et
il	PRON	il
va	VERB	aller
surprendre	VERB	surprendre
érigone	PROPN	érigone
.	PUNCT	.
érigone	PROPN	érigone
le	PRON	le
reçut	VERB	recevoir
avec	ADP	avec
un	DET	un
souris	NOUN	souris
.	PUNCT	.
Sensible	ADJ	sensible
,	PUNCT	,
sans	ADP	sans
emportement	NOUN	emportement
,	PUNCT	,
son	DET	son
cœur	NOUN	cœur
ne	ADV	ne
semblait	VERB	sembler
enflammé	VERB	enflammer
que	ADV	que
des	ADP	de
désirs	NOUN	désir
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
.	PUNCT	.
Deux	NUM	Deux
mois	NOUN	mois
s	PRON	s
'	PRON	'
écoulèrent	VERB	écouler
dans	ADP	dans
cette	DET	ce
union	NOUN	union
délicieuse	ADJ	délicieux
,	PUNCT	,
sans	ADP	sans
que	SCONJ	que
la	DET	le
courtisane	NOUN	courtisane
démentît	VERB	démentir
un	DET	un
seul	ADJ	seul
moment	NOUN	moment
le	DET	le
caractère	NOUN	caractère
qu	PRON	que
'	PRON	'
elle	PRON	lui
avait	AUX	avoir
pris	VERB	prendre
.	PUNCT	.
Mais	CCONJ	mais
le	DET	le
jour	NOUN	jour
fatal	ADJ	fatal
approchait	VERB	approcher
,	PUNCT	,
qui	PRON	qui
devait	VERB	devoir
dissiper	VERB	dissiper
une	DET	un
illusion	NOUN	illusion
si	ADV	si
flatteuse	ADJ	flatteur
.	PUNCT	.
Les	DET	le
apprêts	NOUN	apprêt
des	ADP	de
jeux	NOUN	jeu
en	ADP	en
l	DET	l
'	DET	'
honneur	NOUN	honneur
de	ADP	de
Neptune	PROPN	Neptune
faisaient	VERB	faire
l	DET	l
'	DET	'
entretien	NOUN	entretien
de	ADP	de
toute	ADJ	tout
la	DET	le
jeunesse	NOUN	jeunesse
d	ADP	d
'	ADP	'
Athènes	PROPN	Athènes
.	PUNCT	.
érigone	PROPN	érigone
parla	VERB	parler
de	ADP	de
ces	DET	ce
jeux	NOUN	jeu
et	CCONJ	et
de	ADP	de
la	DET	le
gloire	NOUN	gloire
d	ADP	d
'	ADP	'
y	PRON	y
remporter	VERB	remporter
le	DET	le
prix	NOUN	prix
,	PUNCT	,
avec	ADP	avec
tant	ADV	tant
de	ADP	de
vivacité	NOUN	vivacité
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
fit	AUX	faire
concevoir	VERB	concevoir
à	ADP	à
son	DET	son
amant	NOUN	amant
le	DET	le
dessein	NOUN	dessein
d	ADP	d
'	ADP	'
entrer	VERB	entrer
dans	ADP	dans
la	DET	le
carrière	NOUN	carrière
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
espoir	NOUN	espoir
d	ADP	d
'	ADP	'
y	PRON	y
triompher	VERB	triompher
.	PUNCT	.
Mais	CCONJ	mais
il	PRON	il
voulait	VERB	vouloir
lui	PRON	lui
ménager	VERB	ménager
le	DET	le
plaisir	NOUN	plaisir
de	ADP	de
la	DET	le
surprise	NOUN	surprise
.	PUNCT	.
Le	DET	le
jour	NOUN	jour
que	PRON	que
devaient	VERB	devoir
se	PRON	se
célébrer	VERB	célébrer
les	DET	le
jeux	NOUN	jeu
,	PUNCT	,
Alcibiade	PROPN	Alcibiade
la	PRON	le
quitta	VERB	quitter
pour	ADP	pour
s	PRON	s
'	PRON	'
y	PRON	y
rendre	VERB	rendre
.	PUNCT	.
Si	SCONJ	si
l	PRON	l
'	PRON	'
on	PRON	on
nous	PRON	nous
voyait	VERB	voir
ensemble	ADV	ensemble
à	ADP	à
ce	DET	ce
spectacle	NOUN	spectacle
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-il	PRON	il
,	PUNCT	,
on	PRON	on
ne	ADV	ne
manquerait	VERB	manquer
pas	ADV	pas
d	ADP	d
'	ADP	'
en	PRON	en
tirer	VERB	tirer
des	DET	un
conséquences	NOUN	conséquence
;	PUNCT	;
et	CCONJ	et
nous	PRON	nous
sommes	AUX	être
convenus	VERB	convenir
d	ADP	d
'	ADP	'
éviter	VERB	éviter
jusqu	ADP	jusqu
'	ADP	'
au	ADP	au
soupçon	NOUN	soupçon
.	PUNCT	.
Rendons	VERB	rendre
-nous	PRON	nous
au	ADP	au
cirque	NOUN	cirque
chacun	PRON	chacun
de	ADP	de
notre	DET	notre
côté	NOUN	côté
.	PUNCT	.
Nous	PRON	nous
nous	PRON	nous
retrouverons	VERB	retrouver
ici	ADV	ici
après	ADP	après
la	DET	le
fête	NOUN	fête
,	PUNCT	,
et	CCONJ	et
je	PRON	je
vous	PRON	vous
demande	VERB	demande
à	ADP	à
souper	VERB	souper
.	PUNCT	.
Le	DET	le
peuple	NOUN	peuple
s	PRON	s
'	PRON	'
assemble	VERB	assemble
,	PUNCT	,
on	PRON	on
se	PRON	se
place	VERB	placer
.	PUNCT	.
érigone	PROPN	érigone
se	PRON	se
présente	VERB	présente
,	PUNCT	,
elle	PRON	lui
attire	VERB	attire
tous	ADJ	tout
les	DET	le
regards	NOUN	regard
.	PUNCT	.
Les	DET	le
jolies	ADJ	joli
femmes	NOUN	femme
la	PRON	le
vaient	VERB	vaier
avec	ADP	avec
envie	NOUN	envie
,	PUNCT	,
les	DET	le
laides	ADJ	laid
avec	ADP	avec
dépit	NOUN	dépit
,	PUNCT	,
les	DET	le
vieillards	NOUN	vieillard
avec	ADP	avec
regrets	NOUN	regret
,	PUNCT	,
les	DET	le
jeunes	ADJ	jeune
gens	NOUN	gens
avec	ADP	avec
un	DET	un
transport	NOUN	transport
unanime	ADJ	unanime
.	PUNCT	.
Cependant	ADV	cependant
les	DET	le
yeux	NOUN	oeil
d	ADP	d
'	ADP	'
érigone	PROPN	érigone
,	PUNCT	,
errant	VERB	errer
sur	ADP	sur
cet	DET	ce
amphithéâtre	NOUN	amphithéâtre
immense	ADJ	immense
,	PUNCT	,
ne	ADV	ne
cherchaient	VERB	chercher
qu	ADV	qu
'	ADV	'
Alcibiade	PROPN	Alcibiade
.	PUNCT	.
Tout	ADV	tout
à	ADP	à
coup	NOUN	coup
elle	PRON	lui
voit	VERB	voir
paraître	VERB	paraître
devant	ADP	devant
la	DET	le
barrière	NOUN	barrière
les	DET	le
coursiers	NOUN	coursier
et	CCONJ	et
le	DET	le
char	NOUN	char
de	ADP	de
son	DET	son
amant	NOUN	amant
:	PUNCT	:
elle	PRON	lui
n	ADV	n
'	ADV	'
osait	VERB	oser
en	PRON	en
croire	VERB	croire
ses	DET	son
yeux	NOUN	oeil
;	PUNCT	;
mais	CCONJ	mais
bientôt	ADV	bientôt
un	DET	un
jeune	ADJ	jeune
homme	NOUN	homme
,	PUNCT	,
plus	ADV	plus
beau	ADJ	beau
que	SCONJ	que
l	DET	l
'	DET	'
Amour	NOUN	amour
et	CCONJ	et
plus	ADV	plus
fier	ADJ	fier
que	SCONJ	que
le	DET	le
dieu	NOUN	dieu
Mars	PROPN	Mars
,	PUNCT	,
s	PRON	s
'	PRON	'
élance	VERB	élancer
sur	ADP	sur
ce	DET	ce
char	NOUN	char
brillant	ADJ	brillant
.	PUNCT	.
C	PRON	c
'	PRON	'
est	AUX	être
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
lui-même	PRON	lui-même
!	PUNCT	!
Ce	DET	ce
nom	NOUN	nom
passe	VERB	passer
de	ADP	de
bouche	NOUN	bouche
en	ADP	en
bouche	NOUN	bouche
;	PUNCT	;
elle	PRON	lui
n	ADV	n
'	ADV	'
entend	VERB	entendre
plus	ADV	plus
autour	ADV	autour
d	ADP	d
'	ADP	'
elle	PRON	lui
que	SCONJ	que
ces	DET	ce
mots	NOUN	mot
:	PUNCT	:
c	PRON	c
'	PRON	'
est	AUX	être
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
la	DET	le
gloire	NOUN	gloire
et	CCONJ	et
l	DET	l
'	DET	'
ornement	NOUN	ornement
de	ADP	de
la	DET	le
jeunesse	NOUN	jeunesse
athénienne	ADJ	athénien
.	PUNCT	.
érigone	PROPN	érigone
en	PRON	en
pâlit	VERB	pâlir
de	ADP	de
joie	NOUN	joie
.	PUNCT	.
Il	PRON	il
jeta	VERB	jeter
sur	ADP	sur
elle	PRON	lui
un	DET	un
regard	NOUN	regard
qui	PRON	qui
semblait	VERB	sembler
être	AUX	être
un	DET	un
présage	NOUN	présage
de	ADP	de
la	DET	le
victoire	NOUN	victoire
.	PUNCT	.
Les	DET	le
chars	NOUN	char
se	PRON	se
rangent	VERB	ranger
de	ADP	de
front	NOUN	front
,	PUNCT	,
la	DET	le
barrière	NOUN	barrière
s	PRON	s
'	PRON	'
ouvre	VERB	ouvrir
,	PUNCT	,
le	DET	le
signal	NOUN	signal
se	PRON	se
donne	VERB	donne
,	PUNCT	,
la	DET	le
terre	NOUN	terre
retentit	VERB	retentir
en	ADP	en
cadencesous	ADP	cadencesous
les	DET	le
pas	NOUN	pas
des	ADP	de
coursiers	NOUN	coursier
,	PUNCT	,
un	DET	un
nuage	NOUN	nuage
de	ADP	de
poussière	NOUN	poussière
les	PRON	le
enveloppe	VERB	enveloppe
.	PUNCT	.
érigone	PROPN	érigone
ne	ADV	ne
respire	VERB	respire
plus	ADV	plus
.	PUNCT	.
Toute	ADJ	tout
son	DET	son
âme	NOUN	âme
est	VERB	être
dans	ADP	dans
ses	DET	son
yeux	NOUN	oeil
,	PUNCT	,
et	CCONJ	et
ses	DET	son
yeux	NOUN	oeil
suivent	VERB	suivre
le	DET	le
char	NOUN	char
de	ADP	de
son	DET	son
amant	NOUN	amant
à	ADP	à
travers	NOUN	travers
ces	DET	ce
flots	NOUN	flot
de	ADP	de
poussière	NOUN	poussière
.	PUNCT	.
Les	DET	le
chars	NOUN	char
se	PRON	se
séparent	VERB	séparer
,	PUNCT	,
les	DET	le
plus	ADV	plus
rapides	ADJ	rapide
ont	VERB	avoir
l	DET	l
'	DET	'
avantage	NOUN	avantage
,	PUNCT	,
celui	PRON	celui
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
est	AUX	être
du	ADP	de
nombre	NOUN	nombre
.	PUNCT	.
érigone	PROPN	érigone
tremblante	ADJ	tremblant
fait	VERB	faire
des	DET	un
vœux	NOUN	vœu
à	ADP	à
Castor	PROPN	Castor
,	PUNCT	,
à	ADP	à
Pollux	PROPN	Pollux
,	PUNCT	,
à	ADP	à
Hercule	PROPN	Hercule
,	PUNCT	,
à	ADP	à
Apollon	PROPN	Apollon
;	PUNCT	;
enfin	ADV	enfin
elle	PRON	lui
voit	VERB	voir
Alcibiade	PROPN	Alcibiade
à	ADP	à
la	DET	le
tête	NOUN	tête
,	PUNCT	,
et	CCONJ	et
n	ADV	n
'	ADV	'
ayant	VERB	avoir
plus	ADV	plus
qu	ADV	qu
'	ADV	'
un	DET	un
concurrent	NOUN	concurrent
.	PUNCT	.
C	PRON	c
'	PRON	'
est	VERB	être
alors	ADV	alors
que	SCONJ	que
la	DET	le
crainte	NOUN	crainte
et	CCONJ	et
l	DET	l
'	DET	'
espérance	NOUN	espérance
tiennent	VERB	tenir
son	DET	son
âme	NOUN	âme
suspendue	VERB	suspendre
.	PUNCT	.
Les	DET	le
roues	NOUN	roue
des	ADP	de
deux	NUM	deux
chars	NOUN	char
semblent	VERB	sembler
tourner	VERB	tourner
sur	ADP	sur
le	DET	le
même	ADJ	même
essieu	NOUN	essieu
,	PUNCT	,
et	CCONJ	et
les	DET	le
chevaux	NOUN	cheval
semblent	VERB	sembler
conduits	VERB	conduire
par	ADP	par
les	DET	le
mêmes	ADJ	même
rênes	NOUN	rêne
.	PUNCT	.
Alcibiade	PROPN	Alcibiade
redouble	VERB	redouble
d	ADP	d
'	ADP	'
ardeur	NOUN	ardeur
,	PUNCT	,
et	CCONJ	et
le	DET	le
cœur	NOUN	cœur
d	ADP	d
'	ADP	'
érigone	PROPN	érigone
se	PRON	se
dilate	VERB	dilate
;	PUNCT	;
son	DET	son
rival	NOUN	rival
force	VERB	forcer
de	ADP	de
vitesse	NOUN	vitesse
,	PUNCT	,
et	CCONJ	et
le	DET	le
cœur	NOUN	cœur
d	ADP	d
'	ADP	'
érigone	PROPN	érigone
se	PRON	se
resserre	VERB	resserre
de	ADP	de
nouveau	ADJ	nouveau
:	PUNCT	:
chaque	DET	chaque
alternative	NOUN	alternative
lui	PRON	lui
cause	VERB	cause
une	DET	un
soudaine	ADJ	soudain
révolution	NOUN	révolution
.	PUNCT	.
Les	DET	le
deux	NUM	deux
chars	NOUN	char
arrivent	VERB	arriver
au	ADP	au
terme	NOUN	terme
;	PUNCT	;
mais	CCONJ	mais
le	DET	le
concurrent	NOUN	concurrent
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
l	PRON	l
'	PRON	'
a	AUX	avoir
devancé	VERB	devancer
d	ADP	d
'	ADP	'
un	DET	un
élan	NOUN	élan
.	PUNCT	.
Tout	ADV	tout
à	ADP	à
coup	NOUN	coup
mille	NUM	mille
cris	NOUN	cri
font	AUX	faire
retentir	VERB	retentir
les	DET	le
airs	NOUN	air
du	ADP	de
nom	NOUN	nom
de	ADP	de
Pisicrate	PROPN	Pisicrate
De	ADP	de
Samos	PROPN	Samos
.	PUNCT	.
Alcibiade	PROPN	Alcibiade
consterné	VERB	consterner
se	PRON	se
retire	VERB	retire
sur	ADP	sur
son	DET	son
char	NOUN	char
,	PUNCT	,
la	DET	le
tête	NOUN	tête
penchée	VERB	pencher
et	CCONJ	et
les	DET	le
rênes	NOUN	rêne
flottantes	ADJ	flottant
,	PUNCT	,
évitant	VERB	éviter
de	ADP	de
repasser	VERB	repasser
du	ADP	de
côté	NOUN	côté
du	ADP	de
cirque	NOUN	cirque
,	PUNCT	,
où	PRON	où
érigone	PROPN	érigone
,	PUNCT	,
accablée	VERB	accabler
de	ADP	de
confusion	NOUN	confusion
,	PUNCT	,
s	PRON	s
'	PRON	'
était	AUX	être
couvert	VERB	couvrir
le	DET	le
visage	NOUN	visage
de	ADP	de
son	DET	son
voile	NOUN	voile
.	PUNCT	.
Il	PRON	il
lui	PRON	lui
semblait	VERB	sembler
que	SCONJ	que
tous	ADJ	tout
les	DET	le
yeux	NOUN	oeil
,	PUNCT	,
attachés	VERB	attacher
sur	ADP	sur
elle	PRON	lui
,	PUNCT	,
lui	PRON	lui
reprochaient	VERB	reprocher
d	ADP	d
'	ADP	'
aimer	VERB	aimer
un	DET	un
homme	NOUN	homme
qui	PRON	qui
venait	VERB	venir
d	ADP	d
'	ADP	'
êtrevaincu	ADJ	êtrevaincu
.	PUNCT	.
Cependant	ADV	cependant
un	DET	un
murmure	NOUN	murmure
général	ADJ	général
se	PRON	se
fait	AUX	faire
entendre	VERB	entendre
autour	ADV	autour
d	ADP	d
'	ADP	'
elle	PRON	lui
;	PUNCT	;
elle	PRON	lui
veut	VERB	vouloir
voir	VERB	voir
ce	PRON	ce
qui	PRON	qui
l	PRON	l
'	PRON	'
excite	VERB	excite
:	PUNCT	:
c	PRON	c
'	PRON	'
est	AUX	être
Pisicrate	PROPN	Pisicrate
qui	PRON	qui
ramène	VERB	ramener
son	DET	son
char	NOUN	char
du	ADP	de
côté	NOUN	côté
où	PRON	où
elle	PRON	lui
est	AUX	être
placée	VERB	placer
.	PUNCT	.
Nouveau	ADJ	nouveau
sujet	NOUN	sujet
de	ADP	de
confusion	NOUN	confusion
et	CCONJ	et
de	ADP	de
douleur	NOUN	douleur
.	PUNCT	.
Mais	CCONJ	mais
quelle	ADJ	quell
est	AUX	être
sa	DET	son
surprise	NOUN	surprise
,	PUNCT	,
lorsque	SCONJ	lorsque
ce	DET	ce
char	NOUN	char
,	PUNCT	,
s	PRON	s
'	PRON	'
arrêtant	VERB	arrêter
à	ADP	à
ses	DET	son
pieds	NOUN	pied
,	PUNCT	,
elle	PRON	lui
en	PRON	en
voit	VERB	voir
descendre	VERB	descendre
le	DET	le
vainqueur	NOUN	vainqueur
,	PUNCT	,
qui	PRON	qui
vient	VERB	venir
lui	PRON	lui
présenter	VERB	présenter
la	DET	le
couronne	NOUN	couronne
triomphale	ADJ	triomphal
!	PUNCT	!
Je	PRON	je
vous	PRON	vous
la	PRON	le
dois	VERB	devoir
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-il	PRON	il
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
et	CCONJ	et
je	PRON	je
viens	VERB	venir
vous	PRON	vous
en	PRON	en
faire	VERB	faire
hommage	NOUN	hommage
.	PUNCT	.
Qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
imagine	VERB	imagine
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
est	AUX	être
possible	ADJ	possible
,	PUNCT	,
tous	ADJ	tout
les	DET	le
mouvement	NOUN	mouvement
dont	PRON	dont
l	DET	l
'	DET	'
âme	NOUN	âme
d	ADP	d
'	ADP	'
érigone	PROPN	érigone
fut	AUX	être
agitée	VERB	agiter
à	ADP	à
ce	DET	ce
discours	NOUN	discours
:	PUNCT	:
mais	CCONJ	mais
l	DET	l
'	DET	'
amour	NOUN	amour
y	PRON	y
dominait	VERB	dominer
encore	ADV	encore
.	PUNCT	.
Vous	PRON	vous
ne	ADV	ne
me	PRON	me
devez	VERB	devoir
rien	PRON	rien
,	PUNCT	,
dit	VERB	dire
-elle	PRON	lui
à	ADP	à
Pisicrate	PROPN	Pisicrate
en	ADP	en
rougissant	VERB	rougir
;	PUNCT	;
mes	DET	mon
vœux	NOUN	vœu
,	PUNCT	,
pardonnez	VERB	pardonner
ma	DET	mon
franchise	NOUN	franchise
,	PUNCT	,
mes	DET	mon
vœux	NOUN	vœu
n	ADV	n
'	ADV	'
ont	AUX	avoir
pas	ADV	pas
été	AUX	être
pour	ADP	pour
vous	PRON	vous
.	PUNCT	.
Ce	PRON	ce
n	ADV	n
'	ADV	'
en	PRON	en
est	AUX	être
pas	ADV	pas
moins	ADV	moins
,	PUNCT	,
répliqua	VERB	répliquer
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
le	DET	le
désir	NOUN	désir
de	ADP	de
vaincre	VERB	vaincre
à	ADP	à
vos	DET	votre
yeux	NOUN	oeil
,	PUNCT	,
qui	PRON	qui
m	PRON	m
'	PRON	'
en	PRON	en
a	AUX	avoir
fait	AUX	faire
avoir	VERB	avoir
la	DET	le
gloire	NOUN	gloire
.	PUNCT	.
Si	SCONJ	si
je	PRON	je
n	ADV	n
'	ADV	'
ai	AUX	avoir
pas	ADV	pas
été	AUX	être
assez	ADV	assez
heureux	ADJ	heureux
pour	ADP	pour
vous	PRON	vous
intéresser	VERB	intéresser
au	ADP	au
combat	NOUN	combat
,	PUNCT	,
que	SCONJ	que
je	PRON	je
le	PRON	le
sois	AUX	être
du	ADP	de
moins	ADV	moins
assez	ADV	assez
pour	ADP	pour
vous	PRON	vous
intéresser	VERB	intéresser
au	ADP	au
triomphe	NOUN	triomphe
.	PUNCT	.
Alors	ADV	alors
il	PRON	il
la	PRON	le
pressa	VERB	presser
de	ADP	de
nouveau	ADJ	nouveau
,	PUNCT	,
de	ADP	de
l	DET	l
'	DET	'
air	NOUN	air
du	ADP	de
monde	NOUN	monde
le	DET	le
plus	ADV	plus
touchant	ADJ	touchant
,	PUNCT	,
de	ADP	de
recevoir	VERB	recevoir
son	DET	son
offrande	NOUN	offrande
:	PUNCT	:
tout	ADJ	tout
le	DET	le
monde	NOUN	monde
l	PRON	l
'	PRON	'
y	PRON	y
invitait	VERB	inviter
par	ADP	par
des	DET	un
applaudissements	NOUN	applaudissement
redoublés	VERB	redoubler
.	PUNCT	.
L	DET	l
'	DET	'
amour	NOUN	amour
-	NOUN	-
propre	ADJ	propre
enfin	ADV	enfin
l	PRON	l
'	PRON	'
emporta	VERB	emporter
sur	ADP	sur
l	DET	l
'	DET	'
amour	NOUN	amour
;	PUNCT	;
elle	PRON	lui
reçut	VERB	recevoir
le	DET	le
laurier	NOUN	laurier
fatal	ADJ	fatal
,	PUNCT	,
pour	ADP	pour
céder	VERB	céder
,	PUNCT	,
dit	VERB	dire
-elle	PRON	lui
,	PUNCT	,
aux	ADP	à
acclamations	NOUN	acclamation
et	CCONJ	et
aux	ADP	à
instances	NOUN	instance
du	ADP	de
peuple	NOUN	peuple
;	PUNCT	;
mais	CCONJ	mais
,	PUNCT	,
qui	PRON	qui
le	PRON	le
croirait	VERB	croire
?	PUNCT	?
Elle	PRON	lui
le	PRON	le
reçut	VERB	recevoir
avec	ADP	avec
un	DET	un
air	NOUN	air
riant	ADJ	riant
,	PUNCT	,
et	CCONJ	et
Pisicrateremonta	PROPN	Pisicrateremonta
sur	ADP	sur
son	DET	son
char	NOUN	char
,	PUNCT	,
enivré	VERB	enivrer
d	ADP	d
'	ADP	'
amour	NOUN	amour
et	CCONJ	et
de	ADP	de
gloire	NOUN	gloire
.	PUNCT	.
Dès	ADP	dès
qu	SCONJ	qu
'	SCONJ	'
Alcibiade	PROPN	Alcibiade
fut	AUX	être
revenu	VERB	revenir
de	ADP	de
son	DET	son
premier	ADJ	premier
abattement	NOUN	abattement
:	PUNCT	:
tu	PRON	tu
es	AUX	être
bien	ADV	bien
faible	ADJ	faible
et	CCONJ	et
