 	SPACE	 
seul	ADJ	seul
,	PUNCT	,
et	CCONJ	et
déclamait	VERB	déclamer
encore	ADV	encore
lorsque	SCONJ	lorsque
nous	PRON	nous
arrivâmes	VERB	arriver
à	ADP	à
un	DET	un
petit	ADJ	petit
bourg	NOUN	bourg
où	PRON	où
nous	PRON	nous
résolûmes	VERB	résoudre
de	ADP	de
dîner	VERB	dîner
,	PUNCT	,
et	CCONJ	et
de	ADP	de
laisser	VERB	laisser
passer	VERB	passer
la	DET	le
chaleur	NOUN	chaleur
qui	PRON	qui
était	AUX	être
excessive	ADJ	excessif
ce	DET	ce
jour	NOUN	jour
-là	NOUN	-là
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
fut	AUX	être
certainement	ADV	certainement
cause	NOUN	cause
de	ADP	de
l	DET	l
'	DET	'
accident	NOUN	accident
que	PRON	que
je	PRON	je
vais	VERB	aller
rapporter	VERB	rapporter
.	PUNCT	.
Au	ADP	au
moment	NOUN	moment
où	PRON	où
nous	PRON	nous
allions	VERB	allier
entrer	VERB	entrer
dans	ADP	dans
l	DET	l
'	DET	'
auberge	NOUN	auberge
,	PUNCT	,
le	DET	le
compère	NOUN	compère
Mathieu	PROPN	Mathieu
se	PRON	se
trouva	VERB	trouver
subitement	ADV	subitement
saisi	VERB	saisir
d	ADP	d
'	ADP	'
étourdissement	NOUN	étourdissement
,	PUNCT	,
de	ADP	de
nausées	NOUN	nausée
,	PUNCT	,
de	ADP	de
vomissemens	NOUN	vomissemen
,	PUNCT	,
puis	CCONJ	puis
d	ADP	d
'	ADP	'
un	DET	un
grand	ADJ	grand
mal	NOUN	mal
de	ADP	de
tête	NOUN	tête
,	PUNCT	,
auquel	PRON	auquel
succéda	VERB	succéder
une	DET	un
fièvre	NOUN	fièvre
violente	ADJ	violent
,	PUNCT	,
accompagnée	VERB	accompagner
de	ADP	de
transports	NOUN	transport
si	ADV	si
considérables	ADJ	considérable
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
en	ADP	en
moins	ADV	moins
de	ADP	de
trois	NUM	trois
heures	NOUN	heure
l	PRON	l
'	PRON	'
on	PRON	on
craignit	VERB	craindre
pour	ADP	pour
sa	DET	son
vie	NOUN	vie
.	PUNCT	.
L	DET	l
'	DET	'
hôte	NOUN	hôte
chez	ADP	chez
qui	PRON	qui
nous	PRON	nous
étions	VERB	être
fit	VERB	faire
son	DET	son
possible	NOUN	possible
pour	ADP	pour
déterrer	VERB	déterrer
le	DET	le
curé	NOUN	curé
et	CCONJ	et
le	DET	le
médecin	NOUN	médecin
,	PUNCT	,
mais	CCONJ	mais
en	ADP	en
vain	ADJ	vain
;	PUNCT	;
il	PRON	il
était	AUX	être
près	ADV	près
de	ADP	de
minuit	NOUN	minuit
lorsqu	SCONJ	lorsqu
'	SCONJ	'
on	PRON	on
trouva	VERB	trouver
le	DET	le
pasteur	NOUN	pasteur
chez	ADP	chez
une	DET	un
jeune	ADJ	jeune
veuve	NOUN	veuve
,	PUNCT	,
sa	DET	son
pénitente	NOUN	pénitent
,	PUNCT	,
avec	ADP	avec
laquelle	PRON	lequel
il	PRON	il
avait	AUX	avoir
passé	VERB	passer
la	DET	le
journée	NOUN	journée
;	PUNCT	;
et	CCONJ	et
le	DET	le
médecin	NOUN	médecin
chez	ADP	chez
un	DET	un
vieillard	NOUN	vieillard
qui	PRON	qui
venait	VERB	venir
de	ADP	de
mourir	VERB	mourir
d	ADP	d
'	ADP	'
une	DET	un
indigestion	NOUN	indigestion
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
ce	DET	ce
mal	NOUN	mal
,	PUNCT	,
qu	PRON	que
'	PRON	'
on	PRON	on
prenait	VERB	prendre
pour	ADP	pour
une	DET	un
apoplexie	NOUN	apoplexie
,	PUNCT	,
n	ADV	n
'	ADV	'
avait	AUX	avoir
point	ADV	point
voulu	VERB	vouloir
céder	VERB	céder
à	ADP	à
quatre	NUM	quatre
saignées	NOUN	saignée
,	PUNCT	,
autant	ADV	autant
de	ADP	de
lavemens	NOUN	lavemen
,	PUNCT	,
ni	CCONJ	ni
à	ADP	à
six	NUM	six
onces	NOUN	once
d	ADP	d
'	ADP	'
eau	NOUN	eau
de	ADP	de
luce	PROPN	luce
qu	PRON	que
'	PRON	'
on	PRON	on
lui	PRON	lui
introduisit	VERB	introduire
dans	ADP	dans
le	DET	le
nez	NOUN	nez
,	PUNCT	,
la	DET	le
bouche	NOUN	bouche
et	CCONJ	et
les	DET	le
oreilles	NOUN	oreille
.	PUNCT	.
Lorsque	SCONJ	lorsque
ces	DET	ce
messieurs	NOUN	monsieur
furent	AUX	être
arrivés	VERB	arriver
,	PUNCT	,
le	DET	le
médecin	NOUN	médecin
ordonna	VERB	ordonner
la	DET	le
saignée	NOUN	saignée
(	PUNCT	(
qui	PRON	qui
heureusement	ADV	heureusement
était	AUX	être
plus	ADV	plus
nécessaire	ADJ	nécessaire
dans	ADP	dans
ce	DET	ce
cas	NOUN	cas
-	NOUN	-
ci	NOUN	ci
que	SCONJ	que
dans	ADP	dans
celui	PRON	celui
du	ADP	de
vieillard	NOUN	vieillard
)	PUNCT	)
,	PUNCT	,
des	DET	un
boissons	NOUN	boisson
abondantes	ADJ	abondant
,	PUNCT	,
des	DET	un
fomentations	NOUN	fomentation
froides	ADJ	froid
sur	ADP	sur
la	DET	le
tête	NOUN	tête
avec	ADP	avec
la	DET	le
mauve	NOUN	mauve
,	PUNCT	,
la	DET	le
mercuriale	NOUN	mercuriale
,	PUNCT	,
la	DET	le
pariétaire	NOUN	pariétaire
,	PUNCT	,
et	CCONJ	et
recommanda	VERB	recommander
surtout	ADV	surtout
d	ADP	d
'	ADP	'
assurer	VERB	assurer
le	DET	le
malade	NOUN	malade
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
si	SCONJ	si
les	DET	le
redoublemenscontinuaient	NOUN	redoublemenscontinuaient
,	PUNCT	,
il	PRON	il
pouvait	VERB	pouvoir
mourir	VERB	mourir
dans	ADP	dans
la	DET	le
nuit	NOUN	nuit
.	PUNCT	.
En	ADP	en
conséquence	NOUN	conséquence
de	ADP	de
cet	DET	ce
avis	NOUN	avis
,	PUNCT	,
le	DET	le
curé	NOUN	curé
profita	VERB	profiter
d	ADP	d
'	ADP	'
un	DET	un
moment	NOUN	moment
où	PRON	où
le	DET	le
compère	NOUN	compère
paraissait	VERB	paraître
assez	ADV	assez
tranquille	ADJ	tranquille
,	PUNCT	,
et	CCONJ	et
lui	PRON	lui
dit	VERB	dire
:	PUNCT	:
-mon	DET	-mon
cher	ADJ	cher
frère	NOUN	frère
,	PUNCT	,
croyez	VERB	croire
-vous	PRON	vous
en	ADP	en
Dieu	PROPN	Dieu
?	PUNCT	?
-non	ADV	-non
,	PUNCT	,
répondit	VERB	répondre
le	DET	le
malade	NOUN	malade
d	ADP	d
'	ADP	'
une	DET	un
voix	NOUN	voix
languissante	ADJ	languissant
.	PUNCT	.
-ne	ADV	-ne
l	PRON	l
'	PRON	'
écoutez	VERB	écouter
pas	ADV	pas
,	PUNCT	,
dis	VERB	dire
-je	PRON	je
aussitôt	ADV	aussitôt
au	ADP	au
prêtre	NOUN	prêtre
,	PUNCT	,
je	PRON	je
réponds	VERB	répondre
de	ADP	de
lui	PRON	lui
sur	ADP	sur
cet	DET	ce
article	NOUN	article
.	PUNCT	.
-bagatelle	NOUN	-bagatelle
que	SCONJ	que
cela	PRON	cela
,	PUNCT	,
répliqua	VERB	répliquer
le	DET	le
curé	NOUN	curé
,	PUNCT	,
ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
point	ADV	point
là	ADV	là
l	DET	l
'	DET	'
essentiel	ADJ	essentiel
...	PUNCT	...
mon	DET	mon
ami	NOUN	ami
,	PUNCT	,
continua	VERB	continuer
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
acceptez	VERB	accepter
-vous	PRON	vous
la	DET	le
constitution	NOUN	constitution
?	PUNCT	?
-le	DET	-le
compère	NOUN	compère
,	PUNCT	,
au	ADP	au
lieu	NOUN	lieu
de	ADP	de
répondre	VERB	répondre
,	PUNCT	,
commença	VERB	commencer
à	ADP	à
grincer	VERB	grincer
les	DET	le
dents	NOUN	dent
;	PUNCT	;
ses	DET	son
yeux	NOUN	oeil
devinrent	VERB	devenir
furieux	ADJ	furieux
et	CCONJ	et
étincelant	ADJ	étincelant
;	PUNCT	;
toutes	ADJ	tout
les	DET	le
veines	NOUN	veine
de	ADP	de
son	DET	son
corps	NOUN	corps
se	PRON	se
gonflèrent	VERB	gonfler
;	PUNCT	;
l	DET	l
'	DET	'
écume	NOUN	écume
lui	PRON	lui
sortit	VERB	sortir
par	ADP	par
la	DET	le
bouche	NOUN	bouche
en	ADP	en
abondance	NOUN	abondance
,	PUNCT	,
ce	PRON	ce
qui	PRON	qui
effraya	VERB	effrayer
le	DET	le
pasteur	NOUN	pasteur
pour	ADP	pour
un	DET	un
moment	NOUN	moment
;	PUNCT	;
puis	CCONJ	puis
le	DET	le
zèle	NOUN	zèle
de	ADP	de
ce	DET	ce
prêtre	NOUN	prêtre
se	PRON	se
ranimant	VERB	ranimer
,	PUNCT	,
il	PRON	il
réitéra	VERB	réitérer
la	DET	le
même	ADJ	même
question	NOUN	question
.	PUNCT	.
Mais	CCONJ	mais
le	DET	le
compère	NOUN	compère
,	PUNCT	,
dont	PRON	dont
le	DET	le
transport	NOUN	transport
était	AUX	être
parvenu	VERB	parvenir
à	ADP	à
son	DET	son
période	NOUN	période
,	PUNCT	,
sauta	VERB	sauter
de	ADP	de
son	DET	son
lit	NOUN	lit
,	PUNCT	,
empoigna	VERB	empoigner
le	DET	le
constitutionnaire	NOUN	constitutionnaire
par	ADP	par
la	DET	le
gorge	NOUN	gorge
,	PUNCT	,
et	CCONJ	et
allait	VERB	aller
l	PRON	l
'	PRON	'
étrangler	VERB	étrangler
,	PUNCT	,
sans	ADP	sans
mon	DET	mon
secours	NOUN	secours
et	CCONJ	et
celui	PRON	celui
du	ADP	de
médecin	NOUN	médecin
qui	PRON	qui
,	PUNCT	,
de	ADP	de
sa	DET	son
vie	NOUN	vie
,	PUNCT	,
n	ADV	n
'	ADV	'
avait	AUX	avoir
vu	VERB	voir
un	DET	un
pareil	ADJ	pareil
délire	NOUN	délire
.	PUNCT	.
Au	ADP	au
bruit	NOUN	bruit
de	ADP	de
cettescène	NOUN	cettescène
,	PUNCT	,
l	DET	l
'	DET	'
hôte	NOUN	hôte
et	CCONJ	et
trois	NUM	trois
vigoureux	ADJ	vigoureux
compagnons	NOUN	compagnon
montèrent	VERB	monter
,	PUNCT	,
saisirent	VERB	saisir
le	DET	le
malade	NOUN	malade
et	CCONJ	et
l	PRON	l
'	PRON	'
attachèrent	VERB	attacher
sur	ADP	sur
son	DET	son
lit	NOUN	lit
.	PUNCT	.
Pendant	ADP	pendant
ce	DET	ce
temps	NOUN	temps
-là	NOUN	-là
le	DET	le
curé	NOUN	curé
se	PRON	se
sauva	VERB	sauver
,	PUNCT	,
le	DET	le
médecin	NOUN	médecin
le	PRON	le
suivit	VERB	suivre
;	PUNCT	;
et	CCONJ	et
moi	PRON	moi
je	PRON	je
demeurai	VERB	demeurer
pour	ADP	pour
avoir	VERB	avoir
la	DET	le
consolation	NOUN	consolation
de	ADP	de
voir	VERB	voir
dès	ADP	dès
ce	DET	ce
moment	NOUN	moment
le	DET	le
mal	NOUN	mal
de	ADP	de
mon	DET	mon
pauvre	ADJ	pauvre
compère	NOUN	compère
diminuer	VERB	diminuer
,	PUNCT	,
de	ADP	de
façon	NOUN	façon
qu	SCONJ	qu
'	SCONJ	'
en	ADP	en
quatre	NUM	quatre
jours	NOUN	jour
il	PRON	il
fut	AUX	être
en	ADP	en
état	NOUN	état
de	ADP	de
continuer	VERB	continuer
sa	DET	son
route	NOUN	route
.	PUNCT	.
En	ADP	en
sept	NUM	sept
jours	NOUN	jour
et	CCONJ	et
demi	NOUN	demi
nous	PRON	nous
nous	PRON	nous
rendîmes	VERB	rendre
à	ADP	à
Domfront	PROPN	Domfront
.	PUNCT	.
Nous	PRON	nous
étions	AUX	être
prêts	ADJ	prêt
d	ADP	d
'	ADP	'
y	PRON	y
entrer	VERB	entrer
,	PUNCT	,
lorsque	SCONJ	lorsque
nous	PRON	nous
rencontrâmes	VERB	rencontrer
le	DET	le
barbier	NOUN	barbier
de	ADP	de
la	DET	le
ville	NOUN	ville
qui	PRON	qui
allait	VERB	aller
saigner	VERB	saigner
les	DET	le
boeufs	NOUN	boeuf
d	ADP	d
'	ADP	'
un	DET	un
fermier	NOUN	fermier
des	ADP	de
environs	NOUN	environ
.	PUNCT	.
Cet	DET	ce
homme	NOUN	homme
,	PUNCT	,
qui	PRON	qui
nous	PRON	nous
connaissait	VERB	connaître
,	PUNCT	,
nous	PRON	nous
apprit	VERB	apprendre
que	SCONJ	que
le	DET	le
père	NOUN	père
du	ADP	de
compère	NOUN	compère
Mathieu	PROPN	Mathieu
et	CCONJ	et
le	DET	le
mien	PRON	mien
étaient	AUX	être
morts	VERB	mourir
la	DET	le
veille	NOUN	veille
.	PUNCT	.
à	ADP	à
cette	DET	ce
triste	ADJ	triste
nouvelle	NOUN	nouvelle
,	PUNCT	,
je	PRON	je
ne	ADV	ne
pus	VERB	pouvoir
m	PRON	m
'	PRON	'
empêcher	VERB	empêcher
de	ADP	de
verser	VERB	verser
un	DET	un
torrent	NOUN	torrent
de	ADP	de
larmes	NOUN	larme
.	PUNCT	.
-mon	DET	-mon
pauvre	ADJ	pauvre
père	NOUN	père
!	PUNCT	!
M	PRON	m
'	PRON	'
écriai	VERB	écrier
-je	PRON	je
,	PUNCT	,
qui	PRON	qui
m	PRON	m
'	PRON	'
avez	AUX	avoir
donné	VERB	donner
la	DET	le
vie	NOUN	vie
,	PUNCT	,
qui	PRON	qui
m	PRON	m
'	PRON	'
avez	AUX	avoir
aimé	VERB	aimer
,	PUNCT	,
nourri	VERB	nourrir
,	PUNCT	,
élevé	VERB	élever
,	PUNCT	,
faut	VERB	falloir
-il	PRON	il
que	SCONJ	que
je	PRON	je
vous	PRON	vous
perde	VERB	perdre
pour	ADP	pour
jamais	ADV	jamais
?	PUNCT	?
...	PUNCT	...
quoi	PRON	quoi
!	PUNCT	!
Dis	VERB	dire
-je	PRON	je
au	ADP	au
compère	NOUN	compère
,	PUNCT	,
tu	PRON	tu
ne	ADV	ne
pleures	VERB	pleurer
pas	ADV	pas
?	PUNCT	?
Et	CCONJ	et
la	DET	le
nature	NOUN	nature
...	PUNCT	...
-la	DET	-la
nature	NOUN	nature
est	AUX	être
une	DET	un
sotte	NOUN	sot
,	PUNCT	,
interrompit	VERB	interrompre
-il	PRON	il
brusquement	ADV	brusquement
,	PUNCT	,
je	PRON	je
laisse	VERB	laisse
la	DET	le
faiblesse	NOUN	faiblesse
de	ADP	de
pleurer	VERB	pleurer
aux	ADP	à
femmes	NOUN	femme
et	CCONJ	et
à	ADP	à
ceux	PRON	celui
qui	PRON	qui
,	PUNCT	,
comme	ADP	comme
toi	PRON	toi
,	PUNCT	,
sont	AUX	être
infatués	VERB	infatuer
du	ADP	de
préjugé	NOUN	préjugé
de	ADP	de
lareconnaissance	NOUN	lareconnaissance
envers	ADP	envers
leurs	DET	leur
parents	NOUN	parent
.	PUNCT	.
écoute	NOUN	écoute
:	PUNCT	:
penses	VERB	penser
-	PRON	-
tu	PRON	tu
que	SCONJ	que
quand	SCONJ	quand
l	DET	l
'	DET	'
envie	NOUN	envie
prit	VERB	prendre
à	ADP	à
Guillot	PROPN	Guillot
,	PUNCT	,
ton	DET	ton
père	NOUN	père
,	PUNCT	,
d	ADP	d
'	ADP	'
accoller	VERB	accoller
Perrine	PROPN	Perrine
,	PUNCT	,
ta	DET	ton
mère	NOUN	mère
,	PUNCT	,
il	PRON	il
eut	VERB	avoir
grande	ADJ	grand
envie	NOUN	envie
de	ADP	de
procurer	VERB	procurer
la	DET	le
vie	NOUN	vie
à	ADP	à
son	DET	son
fils	NOUN	fils
Jérôme	PROPN	Jérôme
,	PUNCT	,
dont	PRON	dont
il	PRON	il
n	ADV	n
'	ADV	'
avait	VERB	avoir
pas	ADV	pas
la	DET	le
moindre	ADJ	moindre
idée	NOUN	idée
?	PUNCT	?
Crois	VERB	croire
-moi	PRON	moi
,	PUNCT	,
si	SCONJ	si
nos	DET	notre
pères	NOUN	père
nous	PRON	nous
ont	AUX	avoir
faits	VERB	faire
,	PUNCT	,
ils	PRON	il
en	PRON	en
ont	AUX	avoir
eu	VERB	avoir
le	DET	le
plaisir	NOUN	plaisir
;	PUNCT	;
s	SCONJ	s
'	SCONJ	'
ils	PRON	il
nous	PRON	nous
ont	AUX	avoir
élevés	VERB	élever
,	PUNCT	,
nourris	VERB	nourrir
,	PUNCT	,
ils	PRON	il
nous	PRON	nous
ont	AUX	avoir
rendu	VERB	rendre
ce	PRON	ce
que	PRON	que
leurs	DET	leur
parents	NOUN	parent
leur	PRON	leur
avaient	AUX	avoir
prêté	VERB	prêter
.	PUNCT	.
Au	ADP	au
reste	NOUN	reste
,	PUNCT	,
as	AUX	avoir
-	PRON	-
tu	PRON	tu
jamais	ADV	jamais
vu	VERB	voir
un	DET	un
mouton	NOUN	mouton
pleurer	VERB	pleurer
la	DET	le
mort	NOUN	mort
de	ADP	de
son	DET	son
père	NOUN	père
le	DET	le
bélier	NOUN	bélier
,	PUNCT	,
ou	CCONJ	ou
de	ADP	de
sa	DET	son
mère	NOUN	mère
la	DET	le
brebis	NOUN	brebis
?	PUNCT	?
Pauvre	ADJ	pauvre
Jérôme	PROPN	Jérôme
!	PUNCT	!
Tu	PRON	tu
ne	ADV	ne
seras	VERB	être
jamais	ADV	jamais
qu	ADV	qu
'	ADV	'
un	DET	un
benêt	NOUN	benêt
.	PUNCT	.
-comme	ADP	-comme
pendant	ADP	pendant
les	DET	le
neuf	NUM	neuf
années	NOUN	année
que	PRON	que
j	PRON	j
'	PRON	'
avais	AUX	avoir
étudié	VERB	étudier
,	PUNCT	,
je	PRON	je
n	ADV	n
'	PUNCT	'
avais	AUX	avoir
pu	VERB	pouvoir
monter	VERB	monter
qu	ADV	qu
'	ADV	'
en	ADP	en
troisième	ADJ	troisième
,	PUNCT	,
que	SCONJ	que
le	DET	le
compère	NOUN	compère
Mathieu	PROPN	Mathieu
avait	AUX	avoir
appris	VERB	apprendre
tout	ADJ	tout
ce	PRON	ce
qui	PRON	qui
se	PRON	se
peut	VERB	pouvoir
apprendre	VERB	apprendre
dans	ADP	dans
un	DET	un
collège	NOUN	collège
,	PUNCT	,
et	CCONJ	et
bien	ADV	bien
des	ADP	de
choses	NOUN	chose
en	ADP	en
sus	NOUN	su
,	PUNCT	,
je	PRON	je
dis	VERB	dire
en	ADP	en
moi	PRON	moi
-	PRON	-
même	PRON	même
:	PUNCT	:
je	PRON	je
ne	ADV	ne
suis	AUX	être
qu	ADV	qu
'	PUNCT	'
un	DET	un
ignorant	NOUN	ignorant
,	PUNCT	,
la	DET	le
nature	NOUN	nature
a	VERB	avoir
tort	NOUN	tort
,	PUNCT	,
et	CCONJ	et
le	DET	le
compère	NOUN	compère
a	VERB	avoir
raison	NOUN	raison
.	PUNCT	.
à	ADP	à
propos	NOUN	propos
,	PUNCT	,
l	DET	l
'	DET	'
ami	NOUN	ami
,	PUNCT	,
dit	VERB	dire
le	DET	le
compère	NOUN	compère
au	ADP	au
barbier	NOUN	barbier
,	PUNCT	,
de	ADP	de
quelle	DET	quel
mort	NOUN	mort
moururent	VERB	mourir
donc	ADV	donc
nospères	NOUN	nospère
?	PUNCT	?
-hélas	ADV	-hélas
!	PUNCT	!
Répondit	VERB	répondre
cet	DET	ce
homme	NOUN	homme
,	PUNCT	,
hier	ADV	hier
vers	ADP	vers
les	DET	le
onze	NUM	onze
heures	NOUN	heure
du	ADP	de
matin	NOUN	matin
,	PUNCT	,
étant	VERB	être
sur	ADP	sur
la	DET	le
place	NOUN	place
,	PUNCT	,
il	PRON	il
leur	PRON	leur
prit	VERB	prendre
un	DET	un
resserrement	NOUN	resserrement
de	ADP	de
gosier	NOUN	gosier
,	PUNCT	,
accompagné	VERB	accompagner
d	ADP	d
'	ADP	'
empêchement	NOUN	empêchement
à	ADP	à
la	DET	le
déglutition	NOUN	déglutition
,	PUNCT	,
d	ADP	d
'	ADP	'
engorgement	NOUN	engorgement
dans	ADP	dans
les	DET	le
vaisseaux	NOUN	vaisseau
capillaires	ADJ	capillaire
,	PUNCT	,
de	ADP	de
sifflemens	NOUN	sifflemen
aux	ADP	à
oreilles	NOUN	oreille
,	PUNCT	,
de	ADP	de
battement	NOUN	battement
dans	ADP	dans
les	DET	le
artères	NOUN	artère
temporales	ADJ	temporal
,	PUNCT	,
à	ADP	à
quoi	PRON	quoi
succéda	VERB	succéder
une	DET	un
suffocation	NOUN	suffocation
funeste	ADJ	funeste
qui	PRON	qui
leur	PRON	leur
ôta	VERB	ôter
la	DET	le
vie	NOUN	vie
,	PUNCT	,
malgré	ADP	malgré
la	DET	le
précaution	NOUN	précaution
qu	PRON	que
'	PRON	'
on	PRON	on
avait	AUX	avoir
prise	NOUN	prise
de	ADP	de
les	PRON	le
élever	VERB	élever
à	ADP	à
plus	ADV	plus
de	ADP	de
douze	NUM	douze
pieds	NOUN	pied
de	ADP	de
haut	ADJ	haut
,	PUNCT	,
afin	ADV	afin
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
fussent	AUX	être
moins	ADV	moins
gênés	VERB	gêner
par	ADP	par
la	DET	le
presse	NOUN	presse
.	PUNCT	.
-ha	PROPN	-ha
,	PUNCT	,
j	PRON	j
'	PRON	'
entends	VERB	entendre
,	PUNCT	,
dit	VERB	dire
le	DET	le
compère	NOUN	compère
,	PUNCT	,
...	PUNCT	...
etc.	ADV	etc.
Hé	INTJ	Hé
bien	ADV	bien
,	PUNCT	,
continua	VERB	continuer
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
ne	ADV	ne
voilà	VERB	voilà
-t	PRON	-t
-il	PRON	il
pas	ADV	pas
encore	ADV	encore
un	DET	un
effet	NOUN	effet
de	ADP	de
la	DET	le
tyrannie	NOUN	tyrannie
des	ADP	de
lois	NOUN	loi
?	PUNCT	?
ô	ADJ	ô
divine	ADJ	divin
philosophie	NOUN	philosophie
!	PUNCT	!
Quand	ADV	quand
est	AUX	être
-ce	PRON	-ce
que	SCONJ	que
ton	DET	ton
flambeau	NOUN	flambeau
éclairera	VERB	éclairer
les	DET	le
mortels	NOUN	mortel
?	PUNCT	?
Quand	ADV	quand
viendras	VERB	venir
-	PRON	-
tu	PRON	tu
dissoudre	VERB	dissoudre
les	DET	le
entraves	NOUN	entrave
où	PRON	où
l	DET	l
'	DET	'
univers	NOUN	univers
est	AUX	être
plongé	VERB	plonger
?	PUNCT	?
-ô	PUNCT	-ô
mon	DET	mon
père	NOUN	père
!	PUNCT	!
Mon	DET	mon
cher	ADJ	cher
père	NOUN	père
!	PUNCT	!
M	PRON	m
'	PRON	'
écriai	VERB	écrier
-je	PRON	je
,	PUNCT	,
vous	PRON	vous
êtes	AUX	être
mort	ADJ	mort
!	PUNCT	!
Votre	DET	votre
mort	NOUN	mort
me	PRON	me
prive	VERB	prive
de	ADP	de
mon	DET	mon
unique	ADJ	unique
consolation	NOUN	consolation
,	PUNCT	,
et	CCONJ	et
me	PRON	me
déshonore	VERB	déshonore
à	ADP	à
jamais	ADV	jamais
aux	ADP	à
yeux	NOUN	oeil
de	ADP	de
tout	ADJ	tout
le	DET	le
monde	NOUN	monde
!	PUNCT	!
ô	ADJ	ô
lois	NOUN	loi
!	PUNCT	!
ô	ADJ	ô
mœurs	NOUN	mœur
!	PUNCT	!
ô	ADJ	ô
raison	NOUN	raison
!	PUNCT	!
ô	ADJ	ô
philosophie	NOUN	philosophie
!	PUNCT	!
Quand	SCONJ	quand
vous	PRON	vous
accorderez	VERB	accorder
-vous	PRON	vous
?	PUNCT	?
Lorsque	SCONJ	lorsque
nous	PRON	nous
fûmes	VERB	être
entrés	VERB	entrer
dans	ADP	dans
la	DET	le
ville	NOUN	ville
,	PUNCT	,
nous	PRON	nous
trouvâmes	VERB	trouver
que	SCONJ	que
la	DET	le
justice	NOUN	justice
s	PRON	s
'	PRON	'
était	AUX	être
accommodée	VERB	accommoder
du	ADP	de
peu	NOUN	peu
de	ADP	de
bien	NOUN	bien
des	ADP	de
défunts	NOUN	défunt
.	PUNCT	.
étant	VERB	être
naturel	ADJ	naturel
,	PUNCT	,
selon	ADP	selon
moi	PRON	moi
,	PUNCT	,
que	SCONJ	que
ces	DET	ce
biens	NOUN	bien
nous	PRON	nous
revinssent	VERB	revenir
,	PUNCT	,
je	PRON	je
réclamai	VERB	réclamer
celui	PRON	celui
de	ADP	de
mon	DET	mon
père	NOUN	père
;	PUNCT	;
mais	CCONJ	mais
le	DET	le
procureur	NOUN	procureur
du	ADP	de
roi	NOUN	roi
,	PUNCT	,
auquel	PRON	auquel
je	PRON	je
m	PRON	m
'	PRON	'
adressai	VERB	adresser
à	ADP	à
cet	DET	ce
effet	NOUN	effet
,	PUNCT	,
me	PRON	me
dit	VERB	dire
pour	ADP	pour
toute	DET	tout
réponse	NOUN	réponse
:	PUNCT	:
...	PUNCT	...
etc.	ADV	etc.
-n	PUNCT	-n
'	ADV	'
entendant	VERB	entendre
rien	PRON	rien
à	ADP	à
ce	DET	ce
latin	PROPN	latin
-là	NOUN	-là
,	PUNCT	,
je	PRON	je
le	PRON	le
rapportai	VERB	rapporter
au	ADP	au
compère	NOUN	compère
pour	ADP	pour
en	PRON	en
avoir	VERB	avoir
l	DET	l
'	DET	'
explication	NOUN	explication
:	PUNCT	:
-ce	DET	-ce
latin	NOUN	latin
,	PUNCT	,
me	PRON	me
dit	VERB	dire
-il	PRON	il
,	PUNCT	,
signifie	VERB	signifier
que	SCONJ	que
quand	SCONJ	quand
Hercule	PROPN	Hercule
vola	VERB	voler
les	DET	le
boeufs	NOUN	boeuf
de	ADP	de
Geryon	PROPN	Geryon
,	PUNCT	,
il	PRON	il
ne	ADV	ne
fit	VERB	faire
qu	ADV	qu
'	PUNCT	'
user	VERB	user
du	ADP	de
droit	NOUN	droit
que	PRON	que
la	DET	le
nature	NOUN	nature
donne	VERB	donne
au	ADP	au
plus	ADV	plus
fort	ADV	fort
sur	ADP	sur
le	DET	le
plus	ADV	plus
faible	ADJ	faible
.	PUNCT	.
Puis	CCONJ	puis
donc	ADV	donc
que	SCONJ	que
nous	PRON	nous
n	ADV	n
'	ADV	'
avons	VERB	avoir
plus	ADV	plus
rien	PRON	rien
ici	ADV	ici
,	PUNCT	,
le	DET	le
plus	ADV	plus
court	ADJ	court
est	VERB	être
que	SCONJ	que
nous	PRON	nous
partions	VERB	partir
au	ADP	au
plus	ADV	plus
tôt	ADV	tôt
pour	ADP	pour
chercher	VERB	chercher
fortune	NOUN	fortune
ailleurs	ADV	ailleurs
.	PUNCT	.

	SPACE	

CHAPITRE	NOUN	chapitre
3	NUM	3
Départ	NOUN	départ
de	ADP	de
Domfront	PROPN	Domfront
.	PUNCT	.
-rencontre	NOUN	-rencontre
d	ADP	d
'	ADP	'
un	DET	un
espagnol	NOUN	espagnol
.	PUNCT	.
-histoire	NOUN	-histoire
de	ADP	de
cet	DET	ce
espagnol	NOUN	espagnol
.	PUNCT	.
Quoique	ADV	quoique
selon	ADP	selon
la	DET	le
saine	ADJ	sain
philosophie	NOUN	philosophie
ce	PRON	ce
soit	AUX	être
une	DET	un
chose	NOUN	chose
ridicule	ADJ	ridicule
,	PUNCT	,
méprisable	ADJ	méprisable
,	PUNCT	,
et	CCONJ	et
un	DET	un
effet	NOUN	effet
des	ADP	de
préjugés	NOUN	préjugé
du	ADP	de
